regions,periods,demand_comm,demand,demand_units,demand_notes
TO,2019,ADEMPASTRAEXINH,1007.029937,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2019,ADEMPASTRAEXONH,996.6337886,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2020,ADEMPASTRAINHW,6738.880622,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2020,ADEMPASTRAEXIHW,2886.001373,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2020,ADEMPASTRAEXOHW,2856.207522,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2020,ADEMPASTRAINHS,2665.448283,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2020,ADEMPASTRAEXIHS,678.1297475,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2020,ADEMPASTRAEXOHS,671.1290244,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2020,ADEMPASTRAINHO,3160.430433,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2020,ADEMPASTRAEXIHO,2108.777519,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2020,ADEMPASTRAEXOHO,2087.007397,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2020,ADEMPASTRAINNH,1524.965086,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2020,ADEMPASTRAEXINH,1017.523454,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2020,ADEMPASTRAEXONH,1007.018975,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2021,ADEMPASTRAINHW,6749.986802,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2021,ADEMPASTRAEXIHW,2915.265504,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2021,ADEMPASTRAEXOHW,2885.169543,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2021,ADEMPASTRAINHS,2669.841141,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2021,ADEMPASTRAEXIHS,685.0060012,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2021,ADEMPASTRAEXOHS,677.9342906,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2021,ADEMPASTRAINHO,3165.639059,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2021,ADEMPASTRAEXIHO,2130.16058,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2021,ADEMPASTRAEXOHO,2108.169708,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2021,ADEMPASTRAINNH,1527.478343,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2021,ADEMPASTRAEXINH,1027.841169,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2021,ADEMPASTRAEXONH,1017.230174,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2022,ADEMPASTRAINHW,6753.053926,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2022,ADEMPASTRAEXIHW,2936.671877,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2022,ADEMPASTRAEXOHW,2906.354926,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2022,ADEMPASTRAINHS,2671.054289,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2022,ADEMPASTRAEXIHS,690.0359012,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2022,ADEMPASTRAEXOHS,682.9122641,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2022,ADEMPASTRAINHO,3167.077493,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2022,ADEMPASTRAEXIHO,2145.802041,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2022,ADEMPASTRAEXOHO,2123.649693,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2022,ADEMPASTRAINNH,1528.172413,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2022,ADEMPASTRAEXINH,1035.388458,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2022,ADEMPASTRAEXONH,1024.699548,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2023,ADEMPASTRAINHW,6757.58841,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2023,ADEMPASTRAEXIHW,2958.417591,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2023,ADEMPASTRAEXOHW,2927.876146,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2023,ADEMPASTRAINHS,2672.847827,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2023,ADEMPASTRAEXIHS,695.1455368,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2023,ADEMPASTRAEXOHS,687.9691501,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2023,ADEMPASTRAINHO,3169.204096,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2023,ADEMPASTRAEXIHO,2161.691456,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2023,ADEMPASTRAEXOHO,2139.375073,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2023,ADEMPASTRAINNH,1529.198538,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2023,ADEMPASTRAEXINH,1043.05539,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2023,ADEMPASTRAEXONH,1032.287329,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2024,ADEMPASTRAINHW,6450.642329,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2024,ADEMPASTRAEXIHW,2842.0535,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2024,ADEMPASTRAEXOHW,2812.713349,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2024,ADEMPASTRAINHS,2675.66803,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2024,ADEMPASTRAEXIHS,700.317988,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2024,ADEMPASTRAEXOHS,693.088203,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2024,ADEMPASTRAINHO,3172.548019,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2024,ADEMPASTRAEXIHO,2177.776207,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2024,ADEMPASTRAEXOHO,2155.293772,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2024,ADEMPASTRAINNH,1530.812041,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2024,ADEMPASTRAEXINH,1050.816574,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2024,ADEMPASTRAEXONH,1039.968391,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2025,ADEMPASTRAINHW,6144.959431,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2025,ADEMPASTRAEXIHW,2723.561121,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2025,ADEMPASTRAEXOHW,2695.444235,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2025,ADEMPASTRAINHS,2679.327688,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2025,ADEMPASTRAEXIHS,705.4686244,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2025,ADEMPASTRAEXOHS,698.1856664,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2025,ADEMPASTRAINHO,3176.887288,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2025,ADEMPASTRAEXIHO,2193.793122,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2025,ADEMPASTRAEXOHO,2171.145335,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2025,ADEMPASTRAINNH,1532.905818,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2025,ADEMPASTRAEXINH,1058.545027,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2025,ADEMPASTRAEXONH,1047.617058,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2026,ADEMPASTRAINHW,5839.817717,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2026,ADEMPASTRAEXIHW,2602.9104,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2026,ADEMPASTRAEXOHW,2576.03906,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2026,ADEMPASTRAINHS,2683.630861,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2026,ADEMPASTRAEXIHS,710.5857108,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2026,ADEMPASTRAEXOHS,703.2499262,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2026,ADEMPASTRAINHO,3181.989574,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2026,ADEMPASTRAEXIHO,2209.705706,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2026,ADEMPASTRAEXOHO,2186.893645,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2026,ADEMPASTRAINNH,1535.367763,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2026,ADEMPASTRAEXINH,1066.223138,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2026,ADEMPASTRAEXONH,1055.215904,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2027,ADEMPASTRAINHW,5534.448307,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2027,ADEMPASTRAEXIHW,2480.095554,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2027,ADEMPASTRAEXOHW,2454.492103,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2027,ADEMPASTRAINHS,2688.314145,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2027,ADEMPASTRAEXIHS,715.6618401,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2027,ADEMPASTRAEXOHS,708.2736517,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2027,ADEMPASTRAINHO,3187.542558,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2027,ADEMPASTRAEXIHO,2225.490926,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2027,ADEMPASTRAEXOHO,2202.515905,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2027,ADEMPASTRAINNH,1538.047179,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2027,ADEMPASTRAEXINH,1073.839793,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2027,ADEMPASTRAEXONH,1062.753928,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2028,ADEMPASTRAINHW,5228.564625,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2028,ADEMPASTRAEXIHW,2355.128902,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2028,ADEMPASTRAEXOHW,2330.815553,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2028,ADEMPASTRAINHS,2693.298871,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2028,ADEMPASTRAEXIHS,720.6933522,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2028,ADEMPASTRAEXOHS,713.2532206,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2028,ADEMPASTRAINHO,3193.452964,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2028,ADEMPASTRAEXIHO,2241.137401,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2028,ADEMPASTRAEXOHO,2218.000852,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2028,ADEMPASTRAINNH,1540.899057,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2028,ADEMPASTRAEXINH,1081.389501,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2028,ADEMPASTRAEXONH,1070.225696,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2029,ADEMPASTRAINHW,4922.151677,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2029,ADEMPASTRAEXIHW,2228.34743,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2029,ADEMPASTRAEXOHW,2205.342919,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2029,ADEMPASTRAINHS,2698.635019,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2029,ADEMPASTRAEXIHS,725.781391,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2029,ADEMPASTRAEXOHS,718.2887327,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2029,ADEMPASTRAINHO,3199.780051,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2029,ADEMPASTRAEXIHO,2256.959656,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2029,ADEMPASTRAEXOHO,2233.659764,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2029,ADEMPASTRAINNH,1543.951991,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2029,ADEMPASTRAEXINH,1089.024026,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2029,ADEMPASTRAEXONH,1077.781406,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2030,ADEMPASTRAINHW,4614.894083,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2030,ADEMPASTRAEXIHW,2099.985321,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2030,ADEMPASTRAEXOHW,2078.305966,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2030,ADEMPASTRAINHS,2704.210299,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2030,ADEMPASTRAEXIHS,731.0191412,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2030,ADEMPASTRAEXOHS,723.4724106,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2030,ADEMPASTRAINHO,3206.390678,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2030,ADEMPASTRAEXIHO,2273.247468,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2030,ADEMPASTRAEXOHO,2249.779428,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2030,ADEMPASTRAINNH,1547.141739,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2030,ADEMPASTRAEXINH,1096.883192,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2030,ADEMPASTRAEXONH,1085.559436,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2031,ADEMPASTRAINHW,4624.749445,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2031,ADEMPASTRAEXIHW,2115.582444,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2031,ADEMPASTRAEXOHW,2093.742071,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2031,ADEMPASTRAINHS,2709.98529,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2031,ADEMPASTRAEXIHS,736.4486057,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2031,ADEMPASTRAEXOHS,728.8458236,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2031,ADEMPASTRAINHO,3213.238103,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2031,ADEMPASTRAEXIHO,2290.131453,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2031,ADEMPASTRAEXOHO,2266.48911,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2031,ADEMPASTRAINNH,1550.445746,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2031,ADEMPASTRAEXINH,1105.030021,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2031,ADEMPASTRAEXONH,1093.622161,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2032,ADEMPASTRAINHW,4635.491736,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2032,ADEMPASTRAEXIHW,2131.1658,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2032,ADEMPASTRAEXOHW,2109.16455,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2032,ADEMPASTRAINHS,2716.279999,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2032,ADEMPASTRAEXIHS,741.8732773,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2032,ADEMPASTRAEXOHS,734.2144932,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2032,ADEMPASTRAINHO,3220.701759,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2032,ADEMPASTRAEXIHO,2307.000534,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2032,ADEMPASTRAEXOHO,2283.184042,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2032,ADEMPASTRAINNH,1554.047096,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2032,ADEMPASTRAEXINH,1113.169659,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2032,ADEMPASTRAEXONH,1101.677769,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2033,ADEMPASTRAINHW,4646.340928,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2033,ADEMPASTRAEXIHW,2147.007415,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2033,ADEMPASTRAEXOHW,2124.842624,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2033,ADEMPASTRAINHS,2722.637349,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2033,ADEMPASTRAEXIHS,747.3878513,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2033,ADEMPASTRAEXOHS,739.6721371,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2033,ADEMPASTRAINHO,3228.23969,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2033,ADEMPASTRAEXIHO,2324.149184,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2033,ADEMPASTRAEXOHO,2300.155657,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2033,ADEMPASTRAINNH,1557.684284,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2033,ADEMPASTRAEXINH,1121.444194,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2033,ADEMPASTRAEXONH,1109.866881,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2034,ADEMPASTRAINHW,4657.312455,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2034,ADEMPASTRAEXIHW,2162.87056,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2034,ADEMPASTRAEXOHW,2140.542005,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2034,ADEMPASTRAINHS,2729.066384,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2034,ADEMPASTRAEXIHS,752.9099196,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2034,ADEMPASTRAEXOHS,745.1371979,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2034,ADEMPASTRAINHO,3235.862617,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2034,ADEMPASTRAEXIHO,2341.321139,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2034,ADEMPASTRAEXOHO,2317.150336,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2034,ADEMPASTRAINNH,1561.362485,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2034,ADEMPASTRAEXINH,1129.729974,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2034,ADEMPASTRAEXONH,1118.067123,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2035,ADEMPASTRAINHW,4668.055823,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2035,ADEMPASTRAEXIHW,2178.59794,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2035,ADEMPASTRAEXOHW,2156.107022,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2035,ADEMPASTRAINHS,2735.361724,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2035,ADEMPASTRAEXIHS,758.3847275,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2035,ADEMPASTRAEXOHS,750.5554862,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2035,ADEMPASTRAINHO,3243.327021,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2035,ADEMPASTRAEXIHO,2358.346128,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2035,ADEMPASTRAEXOHO,2333.999566,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2035,ADEMPASTRAINNH,1564.964195,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2035,ADEMPASTRAEXINH,1137.944841,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2035,ADEMPASTRAEXONH,1126.197182,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2036,ADEMPASTRAINHW,4678.596785,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
