regions,periods,Tech,maxcap,maxcap_units,maxcap_notes
TO,2017,PUBBDGMUNOldAE______STDPRO_16,0,,
TO,2017,PUBBDGMUNOldSHFUR___STDPRO_16,0,,
TO,2017,PUBBDGPSINewAE______STDPRO_16,0,,
TO,2017,PUBBDGPSINewSHFUR___STDPRO_16,0,,
TO,2017,PUBBDGPSIOldAE______STDPRO_16,0,,
TO,2017,PUBBDGPSIOldSHFUR___STDPRO_16,0,,
TO,2017,PUBBDGSBDNewAE______STDPRO_16,0,,
TO,2017,PUBBDGSBDNewSHFUR___STDPRO_16,0,,
TO,2017,PUBBDGSBDOldAE______STDPRO_16,0,,
TO,2017,PUBBDGSBDOldSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGHSPNewAE______STDNGA_16,0,,
TO,2018,PUBBDGHSPNewSC______STDNGA_16,0,,
TO,2018,PUBBDGHSPNewSHFUR___HIGNGA_16,0,,
TO,2018,PUBBDGHSPNewSHFUR___STDNGA_16,0,,
TO,2018,PUBBDGHSPNewWH______STDNGA_16,0,,
TO,2018,PUBBDGHSPOldAE______STDNGA_16,0.014033257,,
TO,2018,PUBBDGHSPOldSC______STDNGA_16,0.04756492,,
TO,2018,PUBBDGHSPOldSHFUR___HIGNGA_16,0.000511589,,
TO,2018,PUBBDGHSPOldSHFUR___STDNGA_16,22.89521118,,
TO,2018,PUBBDGHSPOldWH______STDNGA_16,3.821497526,,
TO,2018,PUBBDGMUNNewAE______STDNGA_16,0,,
TO,2018,PUBBDGMUNNewSC______STDNGA_16,0,,
TO,2018,PUBBDGMUNNewSHFUR___HIGNGA_16,0,,
TO,2018,PUBBDGMUNNewSHFUR___STDNGA_16,0,,
TO,2018,PUBBDGMUNNewWH______STDNGA_16,0,,
TO,2018,PUBBDGMUNOldAE______STDNGA_16,0.006293698,,
TO,2018,PUBBDGMUNOldSC______STDNGA_16,0.644542689,,
TO,2018,PUBBDGMUNOldSHFUR___HIGNGA_16,0.000498676,,
TO,2018,PUBBDGMUNOldSHFUR___STDNGA_16,26.64392424,,
TO,2018,PUBBDGMUNOldWH______STDNGA_16,2.429046902,,
TO,2018,PUBBDGPSINewAE______STDNGA_16,0,,
TO,2018,PUBBDGPSINewSC______STDNGA_16,0,,
TO,2018,PUBBDGPSINewSHFUR___HIGNGA_16,0,,
TO,2018,PUBBDGPSINewSHFUR___STDNGA_16,0,,
TO,2018,PUBBDGPSINewWH______STDNGA_16,0,,
TO,2018,PUBBDGPSIOldAE______STDNGA_16,0.003015723,,
TO,2018,PUBBDGPSIOldSC______STDNGA_16,3.889221064,,
TO,2018,PUBBDGPSIOldSHFUR___HIGNGA_16,0.000511993,,
TO,2018,PUBBDGPSIOldSHFUR___STDNGA_16,41.23226433,,
TO,2018,PUBBDGPSIOldWH______STDNGA_16,4.398815529,,
TO,2018,PUBBDGSBDNewAE______STDNGA_16,0,,
TO,2018,PUBBDGSBDNewSC______STDNGA_16,0,,
TO,2018,PUBBDGSBDNewSHFUR___HIGNGA_16,0,,
TO,2018,PUBBDGSBDNewSHFUR___STDNGA_16,0,,
TO,2018,PUBBDGSBDNewWH______STDNGA_16,0,,
TO,2018,PUBBDGSBDOldAE______STDNGA_16,0.102753312,,
TO,2018,PUBBDGSBDOldSC______STDNGA_16,1.743274041,,
TO,2018,PUBBDGSBDOldSHFUR___HIGNGA_16,0.000500554,,
TO,2018,PUBBDGSBDOldSHFUR___STDNGA_16,40.25637939,,
TO,2018,PUBBDGSBDOldWH______STDNGA_16,4.54719166,,
TO,2018,PUBBDGHSPNewSH_________DHE_16,0,,
TO,2018,PUBBDGHSPOldSH_________DHE_16,7.336585185,,
TO,2018,PUBBDGMUNNewSH_________DHE_16,0,,
TO,2018,PUBBDGMUNOldSH_________DHE_16,1.474622587,,
TO,2018,PUBBDGPSINewSH_________DHE_16,0,,
TO,2018,PUBBDGPSIOldSH_________DHE_16,19.25281634,,
TO,2018,PUBBDGSBDNewSH_________DHE_16,0,,
TO,2018,PUBBDGSBDOldSH_________DHE_16,4.792693527,,
TO,2018,PUBBDGHSPNewAE______STDELC_16,0,,
TO,2018,PUBBDGHSPNewAM______STDELC_16,0,,
TO,2018,PUBBDGHSPNewLIFLC___STDELC_16,0,,
TO,2018,PUBBDGHSPNewLIFLU___STDELC_16,0,,
TO,2018,PUBBDGHSPNewLIHAL___STDELC_16,0,,
TO,2018,PUBBDGHSPNewLIINC___STDELC_16,0,,
TO,2018,PUBBDGHSPNewLILED___STDELC_16,0,,
TO,2018,PUBBDGHSPNewSC______STDELC_16,0,,
TO,2018,PUBBDGHSPNewSHFUR___STDELC_16,0,,
TO,2018,PUBBDGHSPNewSHHEP___STDELC_16,0,,
TO,2018,PUBBDGHSPNewSHPLT___STDELC_16,0,,
TO,2018,PUBBDGHSPNewWH______STDELC_16,0,,
TO,2018,PUBBDGHSPOldAE______STDELC_16,0.24262095,,
TO,2018,PUBBDGHSPOldAM______STDELC_16,0.037670212,,
TO,2018,PUBBDGHSPOldLIFLC___STDELC_16,0.242647119,,
TO,2018,PUBBDGHSPOldLIFLU___STDELC_16,113.5912327,,
TO,2018,PUBBDGHSPOldLIHAL___STDELC_16,65.95452257,,
TO,2018,PUBBDGHSPOldLIINC___STDELC_16,211.832095,,
TO,2018,PUBBDGHSPOldLILED___STDELC_16,0.669009433,,
TO,2018,PUBBDGHSPOldSC______STDELC_16,24.608985,,
TO,2018,PUBBDGHSPOldSHFUR___STDELC_16,1.315383456,,
TO,2018,PUBBDGHSPOldSHHEP___STDELC_16,0,,
TO,2018,PUBBDGHSPOldSHPLT___STDELC_16,0.104930785,,
TO,2018,PUBBDGHSPOldWH______STDELC_16,0.80851223,,
TO,2018,PUBBDGMUNNewAE______STDELC_16,0,,
TO,2018,PUBBDGMUNNewAM______STDELC_16,0,,
TO,2018,PUBBDGMUNNewLIFLC___STDELC_16,0,,
TO,2018,PUBBDGMUNNewLIFLU___STDELC_16,0,,
TO,2018,PUBBDGMUNNewLIHAL___STDELC_16,0,,
TO,2018,PUBBDGMUNNewLIINC___STDELC_16,0,,
TO,2018,PUBBDGMUNNewLILED___STDELC_16,0,,
TO,2018,PUBBDGMUNNewSC______STDELC_16,0,,
TO,2018,PUBBDGMUNNewSHFUR___STDELC_16,0,,
TO,2018,PUBBDGMUNNewSHHEP___STDELC_16,0,,
TO,2018,PUBBDGMUNNewSHPLT___STDELC_16,0,,
TO,2018,PUBBDGMUNNewWH______STDELC_16,0,,
TO,2018,PUBBDGMUNOldAE______STDELC_16,0.306391565,,
TO,2018,PUBBDGMUNOldAM______STDELC_16,0.08297698,,
TO,2018,PUBBDGMUNOldLIFLC___STDELC_16,0.516174539,,
TO,2018,PUBBDGMUNOldLIFLU___STDELC_16,74.52640495,,
TO,2018,PUBBDGMUNOldLIHAL___STDELC_16,42.50200665,,
TO,2018,PUBBDGMUNOldLIINC___STDELC_16,136.5075281,,
TO,2018,PUBBDGMUNOldLILED___STDELC_16,0.432290896,,
TO,2018,PUBBDGMUNOldSC______STDELC_16,18.19682329,,
TO,2018,PUBBDGMUNOldSHFUR___STDELC_16,1.111646915,,
TO,2018,PUBBDGMUNOldSHHEP___STDELC_16,0,,
TO,2018,PUBBDGMUNOldSHPLT___STDELC_16,0.236932306,,
TO,2018,PUBBDGMUNOldWH______STDELC_16,0.749601488,,
TO,2018,PUBBDGPSINewAE______STDELC_16,0,,
TO,2018,PUBBDGPSINewAM______STDELC_16,0,,
TO,2018,PUBBDGPSINewLIFLC___STDELC_16,0,,
TO,2018,PUBBDGPSINewLIFLU___STDELC_16,0,,
TO,2018,PUBBDGPSINewLIHAL___STDELC_16,0,,
TO,2018,PUBBDGPSINewLIINC___STDELC_16,0,,
TO,2018,PUBBDGPSINewLILED___STDELC_16,0,,
TO,2018,PUBBDGPSINewSC______STDELC_16,0,,
TO,2018,PUBBDGPSINewSHFUR___STDELC_16,0,,
TO,2018,PUBBDGPSINewSHHEP___STDELC_16,0,,
TO,2018,PUBBDGPSINewSHPLT___STDELC_16,0,,
TO,2018,PUBBDGPSINewWH______STDELC_16,0,,
TO,2018,PUBBDGPSIOldAE______STDELC_16,0.143547281,,
TO,2018,PUBBDGPSIOldAM______STDELC_16,0.026146338,,
TO,2018,PUBBDGPSIOldLIFLC___STDELC_16,0,,
TO,2018,PUBBDGPSIOldLIFLU___STDELC_16,171.0859719,,
TO,2018,PUBBDGPSIOldLIHAL___STDELC_16,99.82793565,,
TO,2018,PUBBDGPSIOldLIINC___STDELC_16,320.6264001,,
TO,2018,PUBBDGPSIOldLILED___STDELC_16,1.038037337,,
TO,2018,PUBBDGPSIOldSC______STDELC_16,28.71450936,,
TO,2018,PUBBDGPSIOldSHFUR___STDELC_16,2.339158387,,
TO,2018,PUBBDGPSIOldSHHEP___STDELC_16,0,,
TO,2018,PUBBDGPSIOldSHPLT___STDELC_16,0.084410338,,
TO,2018,PUBBDGPSIOldWH______STDELC_16,1.092742182,,
TO,2018,PUBBDGSBDNewAE______STDELC_16,0,,
TO,2018,PUBBDGSBDNewAM______STDELC_16,0,,
TO,2018,PUBBDGSBDNewLIFLC___STDELC_16,0,,
TO,2018,PUBBDGSBDNewLIFLU___STDELC_16,0,,
TO,2018,PUBBDGSBDNewLIHAL___STDELC_16,0,,
TO,2018,PUBBDGSBDNewLIINC___STDELC_16,0,,
TO,2018,PUBBDGSBDNewLILED___STDELC_16,0,,
TO,2018,PUBBDGSBDNewSC______STDELC_16,0,,
TO,2018,PUBBDGSBDNewSHFUR___STDELC_16,0,,
TO,2018,PUBBDGSBDNewSHHEP___STDELC_16,0,,
TO,2018,PUBBDGSBDNewSHPLT___STDELC_16,0,,
TO,2018,PUBBDGSBDNewWH______STDELC_16,0,,
TO,2018,PUBBDGSBDOldAE______STDELC_16,0.15738595,,
TO,2018,PUBBDGSBDOldAM______STDELC_16,0.05543543,,
TO,2018,PUBBDGSBDOldLIFLC___STDELC_16,0.368215519,,
TO,2018,PUBBDGSBDOldLIFLU___STDELC_16,125.7221464,,
TO,2018,PUBBDGSBDOldLIHAL___STDELC_16,72.77566464,,
TO,2018,PUBBDGSBDOldLIINC___STDELC_16,233.7401741,,
TO,2018,PUBBDGSBDOldLILED___STDELC_16,0.725761619,,
TO,2018,PUBBDGSBDOldSC______STDELC_16,21.92271263,,
TO,2018,PUBBDGSBDOldSHFUR___STDELC_16,1.761432709,,
TO,2018,PUBBDGSBDOldSHHEP___STDELC_16,0,,
TO,2018,PUBBDGSBDOldSHPLT___STDELC_16,0.180883356,,
TO,2018,PUBBDGSBDOldWH______STDELC_16,0.437668308,,
TO,2018,PUBBDGHSPNewSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGHSPNewWH______STDHFO_16,0,,
TO,2018,PUBBDGHSPOldSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGHSPOldWH______STDHFO_16,0.856980627,,
TO,2018,PUBBDGMUNNewSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGMUNNewWH______STDHFO_16,0,,
TO,2018,PUBBDGMUNOldSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGMUNOldWH______STDHFO_16,0.069070129,,
TO,2018,PUBBDGPSINewSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGPSINewWH______STDHFO_16,0,,
TO,2018,PUBBDGPSIOldSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGPSIOldWH______STDHFO_16,1.21478116,,
TO,2018,PUBBDGSBDNewSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGSBDNewWH______STDHFO_16,0,,
TO,2018,PUBBDGSBDOldSHFUR___STDHFO_16,0,,
TO,2018,PUBBDGSBDOldWH______STDHFO_16,0.304452432,,
TO,2018,PUBBDGHSPNewSHFUR___STDKER_16,0,,
TO,2018,PUBBDGHSPNewWH______STDKER_16,0,,
TO,2018,PUBBDGHSPOldSHFUR___STDKER_16,0,,
TO,2018,PUBBDGHSPOldWH______STDKER_16,0.857364981,,
TO,2018,PUBBDGMUNNewSHFUR___STDKER_16,0,,
TO,2018,PUBBDGMUNNewWH______STDKER_16,0,,
TO,2018,PUBBDGMUNOldSHFUR___STDKER_16,0,,
TO,2018,PUBBDGMUNOldWH______STDKER_16,0.06907305,,
TO,2018,PUBBDGPSINewSHFUR___STDKER_16,0,,
TO,2018,PUBBDGPSINewWH______STDKER_16,0,,
TO,2018,PUBBDGPSIOldSHFUR___STDKER_16,0,,
TO,2018,PUBBDGPSIOldWH______STDKER_16,1.215475497,,
TO,2018,PUBBDGSBDNewSHFUR___STDKER_16,0,,
TO,2018,PUBBDGSBDNewWH______STDKER_16,0,,
TO,2018,PUBBDGSBDOldSHFUR___STDKER_16,0,,
TO,2018,PUBBDGSBDOldWH______STDKER_16,0.304513878,,
TO,2018,PUBBDGHSPNewSHFUR___STDLFO_16,0,,
TO,2018,PUBBDGHSPNewWH______STDLFO_16,0,,
TO,2018,PUBBDGHSPOldSHFUR___STDLFO_16,4.056072778,,
TO,2018,PUBBDGHSPOldWH______STDLFO_16,1.564490527,,
TO,2018,PUBBDGMUNNewSHFUR___STDLFO_16,0,,
TO,2018,PUBBDGMUNNewWH______STDLFO_16,0,,
TO,2018,PUBBDGMUNOldSHFUR___STDLFO_16,0,,
TO,2018,PUBBDGMUNOldWH______STDLFO_16,0.068768967,,
TO,2018,PUBBDGPSINewSHFUR___STDLFO_16,0,,
TO,2018,PUBBDGPSINewWH______STDLFO_16,0,,
TO,2018,PUBBDGPSIOldSHFUR___STDLFO_16,1.871317861,,
TO,2018,PUBBDGPSIOldWH______STDLFO_16,1.531153819,,
TO,2018,PUBBDGSBDNewSHFUR___STDLFO_16,0,,
TO,2018,PUBBDGSBDNewWH______STDLFO_16,0,,
TO,2018,PUBBDGSBDOldSHFUR___STDLFO_16,0,,
TO,2018,PUBBDGSBDOldWH______STDLFO_16,0.297324582,,
TO,2018,PUBBDGHSPNewAE______STDPRO_16,0,,
TO,2018,PUBBDGHSPNewSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGHSPOldAE______STDPRO_16,0,,
TO,2018,PUBBDGHSPOldSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGMUNNewAE______STDPRO_16,0,,
TO,2018,PUBBDGMUNNewSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGMUNOldAE______STDPRO_16,0,,
TO,2018,PUBBDGMUNOldSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGPSINewAE______STDPRO_16,0,,
TO,2018,PUBBDGPSINewSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGPSIOldAE______STDPRO_16,0,,
TO,2018,PUBBDGPSIOldSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGSBDNewAE______STDPRO_16,0,,
TO,2018,PUBBDGSBDNewSHFUR___STDPRO_16,0,,
TO,2018,PUBBDGSBDOldAE______STDPRO_16,0,,
TO,2018,PUBBDGSBDOldSHFUR___STDPRO_16,0,,
TO,2019,PUBBDGHSPNewAE______STDNGA_16,0,,
TO,2019,PUBBDGHSPNewSC______STDNGA_16,0,,
TO,2019,PUBBDGHSPNewSHFUR___HIGNGA_16,0,,
TO,2019,PUBBDGHSPNewSHFUR___STDNGA_16,0,,
TO,2019,PUBBDGHSPNewWH______STDNGA_16,0,,
TO,2019,PUBBDGHSPOldAE______STDNGA_16,0.021014204,,
TO,2019,PUBBDGHSPOldSC______STDNGA_16,0.071449769,,
TO,2019,PUBBDGHSPOldSHFUR___HIGNGA_16,0.000648306,,
TO,2019,PUBBDGHSPOldSHFUR___STDNGA_16,23.43026353,,
TO,2019,PUBBDGHSPOldWH______STDNGA_16,3.849049848,,
TO,2019,PUBBDGMUNNewAE______STDNGA_16,0,,
TO,2019,PUBBDGMUNNewSC______STDNGA_16,0,,
TO,2019,PUBBDGMUNNewSHFUR___HIGNGA_16,0,,
TO,2019,PUBBDGMUNNewSHFUR___STDNGA_16,0,,
TO,2019,PUBBDGMUNNewWH______STDNGA_16,0,,
TO,2019,PUBBDGMUNOldAE______STDNGA_16,0.009520497,,
TO,2019,PUBBDGMUNOldSC______STDNGA_16,0.813004223,,
TO,2019,PUBBDGMUNOldSHFUR___HIGNGA_16,0.000632995,,
TO,2019,PUBBDGMUNOldSHFUR___STDNGA_16,28.31124429,,
TO,2019,PUBBDGMUNOldWH______STDNGA_16,2.480949833,,
TO,2019,PUBBDGPSINewAE______STDNGA_16,0,,
TO,2019,PUBBDGPSINewSC______STDNGA_16,0,,
TO,2019,PUBBDGPSINewSHFUR___HIGNGA_16,0,,
TO,2019,PUBBDGPSINewSHFUR___STDNGA_16,0,,
TO,2019,PUBBDGPSINewWH______STDNGA_16,0,,
TO,2019,PUBBDGPSIOldAE______STDNGA_16,0.004918134,,
TO,2019,PUBBDGPSIOldSC______STDNGA_16,4.051500099,,
TO,2019,PUBBDGPSIOldSHFUR___HIGNGA_16,0.000648771,,
TO,2019,PUBBDGPSIOldSHFUR___STDNGA_16,41.66738881,,
TO,2019,PUBBDGPSIOldWH______STDNGA_16,4.426408042,,
TO,2019,PUBBDGSBDNewAE______STDNGA_16,0,,
TO,2019,PUBBDGSBDNewSC______STDNGA_16,0,,
TO,2019,PUBBDGSBDNewSHFUR___HIGNGA_16,0,,
TO,2019,PUBBDGSBDNewSHFUR___STDNGA_16,0,,
TO,2019,PUBBDGSBDNewWH______STDNGA_16,0,,
TO,2019,PUBBDGSBDOldAE______STDNGA_16,0.154202821,,
TO,2019,PUBBDGSBDOldSC______STDNGA_16,2.077859475,,
TO,2019,PUBBDGSBDOldSHFUR___HIGNGA_16,0.00063494,,
TO,2019,PUBBDGSBDOldSHFUR___STDNGA_16,41.46932176,,
TO,2019,PUBBDGSBDOldWH______STDNGA_16,4.57642346,,
TO,2019,PUBBDGHSPNewSH_________DHE_16,0,,
TO,2019,PUBBDGHSPOldSH_________DHE_16,7.508127555,,
TO,2019,PUBBDGMUNNewSH_________DHE_16,0,,
TO,2019,PUBBDGMUNOldSH_________DHE_16,1.56701618,,
TO,2019,PUBBDGPSINewSH_________DHE_16,0,,
TO,2019,PUBBDGPSIOldSH_________DHE_16,19.45606022,,
TO,2019,PUBBDGSBDNewSH_________DHE_16,0,,
TO,2019,PUBBDGSBDOldSH_________DHE_16,4.93721456,,
TO,2019,PUBBDGHSPNewAE______STDELC_16,0,,
TO,2019,PUBBDGHSPNewAM______STDELC_16,0,,
TO,2019,PUBBDGHSPNewLIFLC___STDELC_16,0,,
TO,2019,PUBBDGHSPNewLIFLU___STDELC_16,0,,
TO,2019,PUBBDGHSPNewLIHAL___STDELC_16,0,,
TO,2019,PUBBDGHSPNewLIINC___STDELC_16,0,,
TO,2019,PUBBDGHSPNewLILED___STDELC_16,0,,
TO,2019,PUBBDGHSPNewSC______STDELC_16,0,,
TO,2019,PUBBDGHSPNewSHFUR___STDELC_16,0,,
TO,2019,PUBBDGHSPNewSHHEP___STDELC_16,0,,
TO,2019,PUBBDGHSPNewSHPLT___STDELC_16,0,,
TO,2019,PUBBDGHSPNewWH______STDELC_16,0,,
TO,2019,PUBBDGHSPOldAE______STDELC_16,0.364188845,,
TO,2019,PUBBDGHSPOldAM______STDELC_16,0.05652371,,
TO,2019,PUBBDGHSPOldLIFLC___STDELC_16,30.87732642,,
TO,2019,PUBBDGHSPOldLIFLU___STDELC_16,114.4581966,,
TO,2019,PUBBDGHSPOldLIHAL___STDELC_16,66.27526634,,
TO,2019,PUBBDGHSPOldLIINC___STDELC_16,212.8622562,,
TO,2019,PUBBDGHSPOldLILED___STDELC_16,0.902578194,,
TO,2019,PUBBDGHSPOldSC______STDELC_16,25.07342183,,
TO,2019,PUBBDGHSPOldSHFUR___STDELC_16,1.346251372,,
TO,2019,PUBBDGHSPOldSHHEP___STDELC_16,0.000314259,,
TO,2019,PUBBDGHSPOldSHPLT___STDELC_16,0.157441518,,
TO,2019,PUBBDGHSPOldWH______STDELC_16,0.821823375,,
TO,2019,PUBBDGMUNNewAE______STDELC_16,0,,
TO,2019,PUBBDGMUNNewAM______STDELC_16,0,,
TO,2019,PUBBDGMUNNewLIFLC___STDELC_16,0,,
TO,2019,PUBBDGMUNNewLIFLU___STDELC_16,0,,
TO,2019,PUBBDGMUNNewLIHAL___STDELC_16,0,,
TO,2019,PUBBDGMUNNewLIINC___STDELC_16,0,,
TO,2019,PUBBDGMUNNewLILED___STDELC_16,0,,
TO,2019,PUBBDGMUNNewSC______STDELC_16,0,,
TO,2019,PUBBDGMUNNewSHFUR___STDELC_16,0,,
TO,2019,PUBBDGMUNNewSHHEP___STDELC_16,0,,
TO,2019,PUBBDGMUNNewSHPLT___STDELC_16,0,,
TO,2019,PUBBDGMUNNewWH______STDELC_16,0,,
TO,2019,PUBBDGMUNOldAE______STDELC_16,0.459618094,,
TO,2019,PUBBDGMUNOldAM______STDELC_16,0.124468449,,
TO,2019,PUBBDGMUNOldLIFLC___STDELC_16,20.08025588,,
TO,2019,PUBBDGMUNOldLIFLU___STDELC_16,76.38359746,,
TO,2019,PUBBDGMUNOldLIHAL___STDELC_16,43.09415213,,
TO,2019,PUBBDGMUNOldLIINC___STDELC_16,138.4093746,,
TO,2019,PUBBDGMUNOldLILED___STDELC_16,0.60663905,,
TO,2019,PUBBDGMUNOldSC______STDELC_16,18.99829076,,
TO,2019,PUBBDGMUNOldSHFUR___STDELC_16,1.18132172,,
TO,2019,PUBBDGMUNOldSHHEP___STDELC_16,0.000308963,,
TO,2019,PUBBDGMUNOldSHPLT___STDELC_16,0.355384265,,
TO,2019,PUBBDGMUNOldWH______STDELC_16,0.770458649,,
TO,2019,PUBBDGPSINewAE______STDELC_16,0,,
TO,2019,PUBBDGPSINewAM______STDELC_16,0,,
TO,2019,PUBBDGPSINewLIFLC___STDELC_16,0,,
TO,2019,PUBBDGPSINewLIFLU___STDELC_16,0,,
TO,2019,PUBBDGPSINewLIHAL___STDELC_16,0,,
TO,2019,PUBBDGPSINewLIINC___STDELC_16,0,,
TO,2019,PUBBDGPSINewLILED___STDELC_16,0,,
TO,2019,PUBBDGPSINewSC______STDELC_16,0,,
TO,2019,PUBBDGPSINewSHFUR___STDELC_16,0,,
TO,2019,PUBBDGPSINewSHHEP___STDELC_16,0,,
TO,2019,PUBBDGPSINewSHPLT___STDELC_16,0,,
TO,2019,PUBBDGPSINewWH______STDELC_16,0,,
TO,2019,PUBBDGPSIOldAE______STDELC_16,0.215069624,,
TO,2019,PUBBDGPSIOldAM______STDELC_16,0.039254055,,
TO,2019,PUBBDGPSIOldLIFLC___STDELC_16,46.60724685,,
TO,2019,PUBBDGPSIOldLIFLU___STDELC_16,171.4900759,,
TO,2019,PUBBDGPSIOldLIHAL___STDELC_16,100.0425723,,
TO,2019,PUBBDGPSIOldLIINC___STDELC_16,321.3157676,,
TO,2019,PUBBDGPSIOldLILED___STDELC_16,1.256019103,,
TO,2019,PUBBDGPSIOldSC______STDELC_16,28.78686812,,
TO,2019,PUBBDGPSIOldSHFUR___STDELC_16,2.363984054,,
TO,2019,PUBBDGPSIOldSHHEP___STDELC_16,0.00031442,,
TO,2019,PUBBDGPSIOldSHPLT___STDELC_16,0.126608648,,
TO,2019,PUBBDGPSIOldWH______STDELC_16,1.10615199,,
TO,2019,PUBBDGSBDNewAE______STDELC_16,0,,
TO,2019,PUBBDGSBDNewAM______STDELC_16,0,,
TO,2019,PUBBDGSBDNewLIFLC___STDELC_16,0,,
TO,2019,PUBBDGSBDNewLIFLU___STDELC_16,0,,
TO,2019,PUBBDGSBDNewLIHAL___STDELC_16,0,,
TO,2019,PUBBDGSBDNewLIINC___STDELC_16,0,,
TO,2019,PUBBDGSBDNewLILED___STDELC_16,0,,
TO,2019,PUBBDGSBDNewSC______STDELC_16,0,,
TO,2019,PUBBDGSBDNewSHFUR___STDELC_16,0,,
TO,2019,PUBBDGSBDNewSHHEP___STDELC_16,0,,
TO,2019,PUBBDGSBDNewSHPLT___STDELC_16,0,,
TO,2019,PUBBDGSBDNewWH______STDELC_16,0,,
TO,2019,PUBBDGSBDOldAE______STDELC_16,0.236092347,,
TO,2019,PUBBDGSBDOldAM______STDELC_16,0.083156658,,
TO,2019,PUBBDGSBDOldLIFLC___STDELC_16,34.12154723,,
TO,2019,PUBBDGSBDOldLIFLU___STDELC_16,127.0369549,,
TO,2019,PUBBDGSBDOldLIHAL___STDELC_16,73.23722427,,
TO,2019,PUBBDGSBDOldLIINC___STDELC_16,235.2226063,,
TO,2019,PUBBDGSBDOldLILED___STDELC_16,0.994595945,,
TO,2019,PUBBDGSBDOldSC______STDELC_16,22.21327874,,
TO,2019,PUBBDGSBDOldSHFUR___STDELC_16,1.814627796,,
TO,2019,PUBBDGSBDOldSHHEP___STDELC_16,0.000309646,,
TO,2019,PUBBDGSBDOldSHPLT___STDELC_16,0.271337084,,
TO,2019,PUBBDGSBDOldWH______STDELC_16,0.451188389,,
TO,2019,PUBBDGHSPNewSHFUR___STDHFO_16,0,,
TO,2019,PUBBDGHSPNewWH______STDHFO_16,0,,
TO,2019,PUBBDGHSPOldSHFUR___STDHFO_16,0.000314376,,
TO,2019,PUBBDGHSPOldWH______STDHFO_16,0.870303829,,
TO,2019,PUBBDGMUNNewSHFUR___STDHFO_16,0,,
TO,2019,PUBBDGMUNNewWH______STDHFO_16,0,,
TO,2019,PUBBDGMUNOldSHFUR___STDHFO_16,0.000309073,,
TO,2019,PUBBDGMUNOldWH______STDHFO_16,0.082593521,,
TO,2019,PUBBDGPSINewSHFUR___STDHFO_16,0,,
TO,2019,PUBBDGPSINewWH______STDHFO_16,0,,
TO,2019,PUBBDGPSIOldSHFUR___STDHFO_16,0.000314543,,
TO,2019,PUBBDGPSIOldWH______STDHFO_16,1.22820627,,
TO,2019,PUBBDGSBDNewSHFUR___STDHFO_16,0,,
TO,2019,PUBBDGSBDNewWH______STDHFO_16,0,,
TO,2019,PUBBDGSBDOldSHFUR___STDHFO_16,0.00030976,,
TO,2019,PUBBDGSBDOldWH______STDHFO_16,0.317778064,,
TO,2019,PUBBDGHSPNewSHFUR___STDKER_16,0,,
TO,2019,PUBBDGHSPNewWH______STDKER_16,0,,
TO,2019,PUBBDGHSPOldSHFUR___STDKER_16,0.000314378,,
TO,2019,PUBBDGHSPOldWH______STDKER_16,0.870688605,,
TO,2019,PUBBDGMUNNewSHFUR___STDKER_16,0,,
TO,2019,PUBBDGMUNNewWH______STDKER_16,0,,
TO,2019,PUBBDGMUNOldSHFUR___STDKER_16,0.000309075,,
TO,2019,PUBBDGMUNOldWH______STDKER_16,0.082596869,,
TO,2019,PUBBDGPSINewSHFUR___STDKER_16,0,,
TO,2019,PUBBDGPSINewWH______STDKER_16,0,,
TO,2019,PUBBDGPSIOldSHFUR___STDKER_16,0.000314545,,
TO,2019,PUBBDGPSIOldWH______STDKER_16,1.228901038,,
TO,2019,PUBBDGSBDNewSHFUR___STDKER_16,0,,
TO,2019,PUBBDGSBDNewWH______STDKER_16,0,,
TO,2019,PUBBDGSBDOldSHFUR___STDKER_16,0.000309762,,
TO,2019,PUBBDGSBDOldWH______STDKER_16,0.317839931,,
TO,2019,PUBBDGHSPNewSHFUR___STDLFO_16,0,,
TO,2019,PUBBDGHSPNewWH______STDLFO_16,0,,
TO,2019,PUBBDGHSPOldSHFUR___STDLFO_16,4.150963141,,
TO,2019,PUBBDGHSPOldWH______STDLFO_16,1.577922933,,
TO,2019,PUBBDGMUNNewSHFUR___STDLFO_16,0,,
TO,2019,PUBBDGMUNNewWH______STDLFO_16,0,,
TO,2019,PUBBDGMUNOldSHFUR___STDLFO_16,0.000308957,,
TO,2019,PUBBDGMUNOldWH______STDLFO_16,0.082272144,,
TO,2019,PUBBDGPSINewSHFUR___STDLFO_16,0,,
TO,2019,PUBBDGPSINewWH______STDLFO_16,0,,
