regions,periods,tech,maxcap,maxcap_units,maxcap_notes
TO,2026,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2026,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2026,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2026,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2026,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2026,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2026,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2026,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2026,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2026,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2026,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2026,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2026,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2026,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2027,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2027,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2027,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2027,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2027,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2027,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2027,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2027,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2027,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2027,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2027,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2027,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2027,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2027,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2027,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2027,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2028,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2028,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2028,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2028,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2028,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2028,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2028,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2028,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2028,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2028,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2028,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2028,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2028,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2028,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2028,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2028,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2029,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2029,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2029,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2029,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2029,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2029,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2029,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2029,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2029,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2029,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2029,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2029,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2029,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2029,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2029,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2029,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2030,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2030,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2030,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2030,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2030,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2030,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2030,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2030,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2030,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2030,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2030,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2030,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2030,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2030,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2030,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2030,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2031,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2031,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2031,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2031,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2031,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2031,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2031,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2031,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2031,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2031,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2031,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2031,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2031,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2031,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2031,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2031,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2032,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2032,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2032,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2032,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2032,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2032,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2032,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2032,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2032,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2032,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2032,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2032,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2032,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2032,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2032,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2032,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2033,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2033,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2033,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2033,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2033,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2033,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2033,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2033,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2033,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2033,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2033,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2033,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2033,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2033,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2033,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2033,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2034,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2034,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2034,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2034,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2034,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2034,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2034,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2034,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2034,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2034,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2034,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2034,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2034,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2034,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2034,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2034,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2035,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2035,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2035,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2035,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2035,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2035,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2035,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2035,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2035,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2035,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2035,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2035,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2035,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2035,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2035,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2035,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2036,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2036,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2036,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2036,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2036,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2036,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2036,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2036,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2036,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2036,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2036,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2036,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2036,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2036,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2036,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2036,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2037,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2037,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2037,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2037,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2037,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2037,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2037,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2037,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2037,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2037,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2037,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2037,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2037,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2037,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2037,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2037,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2038,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2038,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2038,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2038,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2038,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2038,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2038,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2038,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2038,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2038,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2038,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2038,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2038,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2038,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2038,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2038,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2039,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2039,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2039,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2039,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2039,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2039,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2039,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2039,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2039,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2039,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2039,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2039,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2039,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2039,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2039,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2039,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2040,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2040,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2040,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2040,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2040,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2040,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2040,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2040,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2040,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2040,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2040,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2040,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2040,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2040,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2040,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2040,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2041,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2041,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2041,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2041,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2041,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2041,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2041,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2041,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2041,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2041,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2041,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2041,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2041,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2041,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2041,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2041,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2042,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2042,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2042,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2042,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2042,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2042,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2042,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2042,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2042,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2042,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2042,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2042,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2042,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2042,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2042,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2042,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2043,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2043,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2043,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2043,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2043,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2043,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2043,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2043,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2043,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2043,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2043,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2043,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2043,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2043,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2043,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2043,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2044,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2044,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2044,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2044,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2044,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2044,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2044,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2044,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2044,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2044,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2044,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2044,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2044,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2044,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2044,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2044,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2045,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2045,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2045,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2045,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2045,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2045,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2045,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2045,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2045,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2045,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2045,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2045,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2045,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2045,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2045,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2045,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2046,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2046,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2046,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2046,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2046,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2046,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2046,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2046,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2046,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2046,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2046,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2046,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2046,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2046,COMBDGELCPRDWTDCESTD_23,657.2275851,,
TO,2046,PUBBDGELCPRDWTDCESTD_23,94.90791188,,
TO,2046,INDBDGELCPRDWTDCESTD_23,240.5449262,,
TO,2047,RESBDGELCPRDPVDCEBEP_23,1233.966482,,
TO,2047,RESBDGELCPRDPVDCEMEP_23,1233.966482,,
TO,2047,RESBDGELCPRDPVDCEPOP_23,1233.966482,,
TO,2047,COMBDGELCPRDPVDCEBEP_23,805.1037917,,
TO,2047,COMBDGELCPRDPVDCEMEP_23,805.1037917,,
TO,2047,COMBDGELCPRDPVDCEPOP_23,805.1037917,,
TO,2047,PUBBDGELCPRDPVDCEBEP_23,116.2621921,,
TO,2047,PUBBDGELCPRDPVDCEMEP_23,116.2621921,,
TO,2047,PUBBDGELCPRDPVDCEPOP_23,116.2621921,,
TO,2047,INDBDGELCPRDPVDCEBEP_23,294.6675346,,
TO,2047,INDBDGELCPRDPVDCEMEP_23,294.6675346,,
TO,2047,INDBDGELCPRDPVDCEPOP_23,294.6675346,,
TO,2047,RESBDGELCPRDWTDCESTD_23,1007.319577,,
TO,2047,COMBDGELCPRDWTDCESTD_23,657.2275851,,
