regions,periods,demand_comm,demand,demand_units,demand_notes
TO,2027,ADEMPASTRAINNH,1538.0471788824161,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2027,ADEMPASTRAEXINH,1073.8397930330514,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2027,ADEMPASTRAEXONH,1062.7539278344939,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2028,ADEMPASTRAINHW,6809.293465360055,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2028,ADEMPASTRAEXIHW,3067.144616054626,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2028,ADEMPASTRAEXOHW,3035.4807198396934,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2028,ADEMPASTRAINHS,2693.2988714331386,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2028,ADEMPASTRAEXIHS,720.6933522094106,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2028,ADEMPASTRAEXOHS,713.253220633057,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2028,ADEMPASTRAINHO,3193.452964088727,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2028,ADEMPASTRAEXIHO,2241.1374006778333,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2028,ADEMPASTRAEXOHO,2218.0008515607756,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2028,ADEMPASTRAINNH,1540.8990570619208,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2028,ADEMPASTRAEXINH,1081.3895010462816,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2028,ADEMPASTRAEXONH,1070.2256958739345,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2029,ADEMPASTRAINHW,6822.7845022577785,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2029,ADEMPASTRAEXIHW,3088.798417508083,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2029,ADEMPASTRAEXOHW,3056.9109766587394,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2029,ADEMPASTRAINHS,2698.635018955043,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2029,ADEMPASTRAEXIHS,725.7813909917628,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2029,ADEMPASTRAEXOHS,718.2887326675348,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2029,ADEMPASTRAINHO,3199.7800510308357,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2029,ADEMPASTRAEXIHO,2256.9596556997108,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2029,ADEMPASTRAEXOHO,2233.65976435279,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2029,ADEMPASTRAINNH,1543.951991428789,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2029,ADEMPASTRAEXINH,1089.024026470006,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2029,ADEMPASTRAEXONH,1077.781405705006,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2030,ADEMPASTRAINHW,6836.880123112445,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2030,ADEMPASTRAEXIHW,3111.089364569567,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2030,ADEMPASTRAEXOHW,3078.971801465605,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2030,ADEMPASTRAINHS,2704.2102992588143,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2030,ADEMPASTRAEXIHS,731.0191412033353,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2030,ADEMPASTRAEXOHS,723.4724105741267,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2030,ADEMPASTRAINHO,3206.3906784664127,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2030,ADEMPASTRAEXIHO,2273.24746778869,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2030,ADEMPASTRAEXOHO,2249.779427998799,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2030,ADEMPASTRAINNH,1547.141739233631,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2030,ADEMPASTRAEXINH,1096.883191634404,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2030,ADEMPASTRAEXONH,1085.5594361916326,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2031,ADEMPASTRAINHW,6851.48065884129,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2031,ADEMPASTRAEXIHW,3134.1962140419387,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2031,ADEMPASTRAEXOHW,3101.8401056539633,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2031,ADEMPASTRAINHS,2709.985289953644,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2031,ADEMPASTRAEXIHS,736.4486057020334,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2031,ADEMPASTRAEXOHS,728.8458235911015,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2031,ADEMPASTRAINHO,3213.2381031423733,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2031,ADEMPASTRAEXIHO,2290.1314530736677,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2031,ADEMPASTRAEXOHO,2266.4891102023503,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2031,ADEMPASTRAINNH,1550.4457460078472,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2031,ADEMPASTRAEXINH,1105.0300211940164,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2031,ADEMPASTRAEXONH,1093.6221613486334,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2032,ADEMPASTRAINHW,6867.395164758507,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2032,ADEMPASTRAEXIHW,3157.2826659599323,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2032,ADEMPASTRAEXOHW,3124.6882228636173,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2032,ADEMPASTRAINHS,2716.279998948682,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2032,ADEMPASTRAEXIHS,741.8732773449384,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2032,ADEMPASTRAEXOHS,734.2144932316875,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2032,ADEMPASTRAINHO,3220.7017594456133,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2032,ADEMPASTRAEXIHO,2307.000534033052,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2032,ADEMPASTRAEXOHO,2283.1840419462255,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2032,ADEMPASTRAINNH,1554.0470957346872,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2032,ADEMPASTRAEXINH,1113.1696591458262,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2032,ADEMPASTRAEXONH,1101.6777691409316,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2033,ADEMPASTRAINHW,6883.468042186107,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2033,ADEMPASTRAEXIHW,3180.751726553003,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2033,ADEMPASTRAEXOHW,3147.9149988591535,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2033,ADEMPASTRAINHS,2722.6373490697565,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2033,ADEMPASTRAEXIHS,747.387851344316,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2033,ADEMPASTRAEXOHS,739.6721371150635,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2033,ADEMPASTRAINHO,3228.2396895295074,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2033,ADEMPASTRAEXIHO,2324.1491840114686,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2033,ADEMPASTRAEXOHO,2300.1556565575124,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2033,ADEMPASTRAINNH,1557.6842839097087,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2033,ADEMPASTRAEXINH,1121.4441942270616,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2033,ADEMPASTRAEXONH,1109.8668814420776,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2034,ADEMPASTRAINHW,6899.722155936513,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2034,ADEMPASTRAEXIHW,3204.252681557416,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2034,ADEMPASTRAEXOHW,3171.173340001698,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
TO,2034,ADEMPASTRAINHS,2729.0663841000155,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome School
TO,2034,ADEMPASTRAEXIHS,752.9099196398892,M pkm,Aggregated DemandPassengerTransportationExternal INHome School
TO,2034,ADEMPASTRAEXOHS,745.1371979267092,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome School
TO,2034,ADEMPASTRAINHO,3235.862616636252,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Other
TO,2034,ADEMPASTRAEXIHO,2341.321138974514,M pkm,Aggregated DemandPassengerTransportationExternal INHome Other
TO,2034,ADEMPASTRAEXOHO,2317.1503355626814,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Other
TO,2034,ADEMPASTRAINNH,1561.3624846920352,M pkm,Aggregated DemandPassengerTransportationIn BoundaryNon Home based
TO,2034,ADEMPASTRAEXINH,1129.729974386663,M pkm,Aggregated DemandPassengerTransportationExternal INNon Home based
TO,2034,ADEMPASTRAEXONH,1118.0671227321843,M pkm,Aggregated DemandPassengerTransportationExternal OUTNon Home based
TO,2035,ADEMPASTRAINHW,6915.638256891196,M pkm,Aggregated DemandPassengerTransportationIn BoundaryHome Work
TO,2035,ADEMPASTRAEXIHW,3227.552504284933,M pkm,Aggregated DemandPassengerTransportationExternal INHome Work
TO,2035,ADEMPASTRAEXOHW,3194.2326252714083,M pkm,Aggregated DemandPassengerTransportationExternal OUTHome Work
