regions,tech,life,life_notes
TO,PASTRAEXIHORAITRM,200,
TO,PASTRAEXIHOROABUS,200,
TO,PASTRAEXIHOROACAR,200,
TO,PASTRAEXIHOROATRU,200,
TO,PASTRAEXIHOROAMOR,200,
TO,PASTRAEXIHOROAWAL,200,
TO,PASTRAEXIHOROABIK,200,
TO,PASTRAEXINHRAIREG,200,
TO,PASTRAEXINHRAISUB,200,
TO,PASTRAEXINHRAITRM,200,
TO,PASTRAEXINHROABUS,200,
TO,PASTRAEXINHROACAR,200,
TO,PASTRAEXINHROATRU,200,
TO,PASTRAEXINHROAMOR,200,
TO,PASTRAEXINHROAWAL,200,
TO,PASTRAEXINHROABIK,200,
TO,PASTRAEXOHWRAIREG,200,
TO,PASTRAEXOHWRAISUB,200,
TO,PASTRAEXOHWRAITRM,200,
TO,PASTRAEXOHWROABUS,200,
TO,PASTRAEXOHWROACAR,200,
TO,PASTRAEXOHWROATRU,200,
TO,PASTRAEXOHWROAMOR,200,
TO,PASTRAEXOHWROAWAL,200,
TO,PASTRAEXOHWROABIK,200,
TO,PASTRAEXOHSRAIREG,200,
TO,PASTRAEXOHSRAISUB,200,
TO,PASTRAEXOHSRAITRM,200,
TO,PASTRAEXOHSROABUS,200,
TO,PASTRAEXOHSROACAR,200,
TO,PASTRAEXOHSROATRU,200,
TO,PASTRAEXOHSROAMOR,200,
TO,PASTRAEXOHSROAWAL,200,
TO,PASTRAEXOHSROABIK,200,
TO,PASTRAEXOHORAIREG,200,
TO,PASTRAEXOHORAISUB,200,
TO,PASTRAEXOHORAITRM,200,
TO,PASTRAEXOHOROABUS,200,
TO,PASTRAEXOHOROACAR,200,
TO,PASTRAEXOHOROATRU,200,
TO,PASTRAEXOHOROAMOR,200,
TO,PASTRAEXOHOROAWAL,200,
TO,PASTRAEXOHOROABIK,200,
TO,PASTRAEXONHRAIREG,200,
TO,PASTRAEXONHRAISUB,200,
TO,PASTRAEXONHRAITRM,200,
TO,PASTRAEXONHROABUS,200,
TO,PASTRAEXONHROACAR,200,
TO,PASTRAEXONHROATRU,200,
TO,PASTRAEXONHROAMOR,200,
TO,PASTRAEXONHROAWAL,200,
TO,PASTRAEXONHROABIK,200,
TO,PASTRARAIREG___GOR,200,
TO,PASTRARAIREG___UPX,200,
TO,PASTRARAISUB___TSU,200,
TO,PASTRARAITRM___TST,200,
TO,PASTRAROABUSIUBGOB,200,
TO,PASTRAROABUSURBTBU,200,
TO,PASTRAROABUSURBWTB,200,
TO,PASTRAROABUSIUBMWAY,200,
TO,PASTRAROABUSIUBVIVA,200,
TO,PASTRAROABUSIUBDURT,200,
TO,PASTRAROABUSSCB___,200,
TO,PASTRAROACAR___RSH,200,
TO,PASTRAROACAR___TAX,200,
TO,PASTRAROACAR___ADR,200,
TO,PASTRAROACAR___APG,200,
TO,PASTRAROATRULGTRSH,200,
TO,PASTRAROATRULGTTAX,200,
TO,PASTRAROATRULGTADR,200,
TO,PASTRAROATRULGTAPG,200,
TO,PASTRAROAMOR______,200,
TO,PASTRAROAWAL______,200,
TO,PASTRAROABIK______,200,
