tech,flag,sector,tech_desc,tech_category
SLDWASLDFBRBUPPUBSTDMENE_23,p,SLDWAS,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency,
SLDWASLDFBRBUPPUBSTD_21,p,SLDWAS,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency,
SLDWASLDFBRBUPPUBSTDMENE_21,p,SLDWAS,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency,
SLDWASLDFBRBUPPUBSTD_17,p,SLDWAS,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency,
SLDWASLDFBRBUPPUBSTDMENE_17,p,SLDWAS,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency,
SLDWASLDFBRCHPICESTD____20,p,SLDWAS,SolidWasteLandfillBeare RdCogeneration engineInternal Combustion EngineStandard Efficiency,
SLDWASLDFTKCAP__________23,p,SLDWAS,SolidWasteLandfillThackerayBiogas capture,
SLDWASLDFTKBUPPUBSTD_23,p,SLDWAS,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency,
SLDWASLDFTKBUPPUBSTDMENE_23,p,SLDWAS,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency,
SLDWASLDFTKBUPPUBSTD_21,p,SLDWAS,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency,
SLDWASLDFTKBUPPUBSTDMENE_21,p,SLDWAS,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency,
SLDWASLDFTKBUPPUBSTD_17,p,SLDWAS,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency,
SLDWASLDFTKBUPPUBSTDMENE_17,p,SLDWAS,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency,
SLDWASLDFTKCHPICESTD____20,p,SLDWAS,SolidWasteLandfillThackerayCogeneration engineInternal Combustion EngineStandard Efficiency,
SLDWASLDFAHCAP__________23,p,SLDWAS,SolidWasteLandfillMI - Arbor HillsBiogas capture,
SLDWASLDFAHBUPPUBSTD_23,p,SLDWAS,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency,
SLDWASLDFAHBUPPUBSTDMENE_23,p,SLDWAS,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency,
SLDWASLDFAHBUPPUBSTD_21,p,SLDWAS,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency,
SLDWASLDFAHBUPPUBSTDMENE_21,p,SLDWAS,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency,
SLDWASLDFAHBUPPUBSTD_17,p,SLDWAS,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency,
SLDWASLDFAHBUPPUBSTDMENE_17,p,SLDWAS,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency,
SLDWASLDFAHCHPICESTD____20,p,SLDWAS,SolidWasteLandfillMI - Arbor HillsCogeneration engineInternal Combustion EngineStandard Efficiency,
SLDWASLDFCFCAP__________23,p,SLDWAS,SolidWasteLandfillMI - Carleton farmsBiogas capture,
SLDWASLDFCFBUPPUBSTD_23,p,SLDWAS,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency,
SLDWASLDFCFBUPPUBSTDMENE_23,p,SLDWAS,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency,
SLDWASLDFCFBUPPUBSTD_21,p,SLDWAS,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency,
SLDWASLDFCFBUPPUBSTDMENE_21,p,SLDWAS,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency,
SLDWASLDFCFBUPPUBSTD_17,p,SLDWAS,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency,
SLDWASLDFCFBUPPUBSTDMENE_17,p,SLDWAS,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency,
SLDWASLDFCFCHPICESTD____20,p,SLDWAS,SolidWasteLandfillMI - Carleton farmsCogeneration engineInternal Combustion EngineStandard Efficiency,
SLDWASGRBCPCAP__________23,p,SLDWAS,SolidWasteGreen BinCompostBiogas capture,
SLDWASGRBCPBUPPUBSTD____23,p,SLDWAS,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency,
SLDWASGRBCPBUPPUBSTDMENE_23,p,SLDWAS,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency,
SLDWASGRBCPBUPPUBSTD____21,p,SLDWAS,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency,
SLDWASGRBCPBUPPUBSTDMENE_21,p,SLDWAS,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency,
SLDWASGRBCPBUPPUBSTD____17,p,SLDWAS,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency,
SLDWASGRBCPBUPPUBSTDMENE_17,p,SLDWAS,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency,
SLDWASGRBCPCHPICESTD____20,p,SLDWAS,SolidWasteGreen BinCompostCogeneration engineInternal Combustion EngineStandard Efficiency,
SLDWASGRBDRGASERKSTD____21,p,SLDWAS,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency,
SLDWASGRBDRGASERKSTDMENE_21,p,SLDWAS,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency,
SLDWASGRBDRADIPUBSTD____21,p,SLDWAS,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency,
SLDWASGRBDRADIPUBSTDMENE_21,p,SLDWAS,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency,
SLDWASGRBDRGASCENCCSHH2_21,p,SLDWAS,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage,
SLDWASGRBDFGASERKSTD____21,p,SLDWAS,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency,
SLDWASGRBDFGASERKSTDMENE_21,p,SLDWAS,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency,
SLDWASGRBDFADIPUBSTD____21,p,SLDWAS,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency,
SLDWASGRBDFADIPUBSTDMENE_21,p,SLDWAS,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency,
SLDWASGRBDFGASCENCCSHH2_21,p,SLDWAS,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage,
