regions,season_name,time_of_day_name,tech,cf_tech,cf_tech_notes
TO,W,D,SLDWASLDFTKCHPICESTD____20,1.0,SolidWasteLandfillThackerayCogeneration engineInternal Combustion EngineStandard Efficiency
TO,W,D,SLDWASLDFAHCAP__________23,0.95,SolidWasteLandfillMI - Arbor HillsBiogas capture
TO,W,D,SLDWASLDFAHBUPPUBSTD_23,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASLDFAHBUPPUBSTDMENE_23,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASLDFAHBUPPUBSTD_21,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASLDFAHBUPPUBSTDMENE_21,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASLDFAHBUPPUBSTD_17,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASLDFAHBUPPUBSTDMENE_17,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASLDFAHCHPICESTD____20,1.0,SolidWasteLandfillMI - Arbor HillsCogeneration engineInternal Combustion EngineStandard Efficiency
TO,W,D,SLDWASLDFCFCAP__________23,0.95,SolidWasteLandfillMI - Carleton farmsBiogas capture
TO,W,D,SLDWASLDFCFBUPPUBSTD_23,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASLDFCFBUPPUBSTDMENE_23,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASLDFCFBUPPUBSTD_21,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASLDFCFBUPPUBSTDMENE_21,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASLDFCFBUPPUBSTD_17,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASLDFCFBUPPUBSTDMENE_17,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASLDFCFCHPICESTD____20,1.0,SolidWasteLandfillMI - Carleton farmsCogeneration engineInternal Combustion EngineStandard Efficiency
TO,W,D,SLDWASGRBCPCAP__________23,0.95,SolidWasteGreen BinCompostBiogas capture
TO,W,D,SLDWASGRBCPBUPPUBSTD____23,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASGRBCPBUPPUBSTDMENE_23,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASGRBCPBUPPUBSTD____21,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASGRBCPBUPPUBSTDMENE_21,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASGRBCPBUPPUBSTD____17,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASGRBCPBUPPUBSTDMENE_17,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,D,SLDWASGRBDRGASERKSTD____21,0.91324200913242,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,W,D,SLDWASGRBDRGASERKSTDMENE_21,1.0,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,W,D,SLDWASGRBDRADIPUBSTD____21,0.91324200913242,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,W,D,SLDWASGRBDRADIPUBSTDMENE_21,1.0,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,W,D,SLDWASGRBDRGASCENCCSHH2_21,0.9,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,W,D,SLDWASGRBDFGASERKSTD____21,0.91324200913242,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,W,D,SLDWASGRBDFGASERKSTDMENE_21,1.0,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,W,D,SLDWASGRBDFADIPUBSTD____21,0.91324200913242,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,W,D,SLDWASGRBDFADIPUBSTDMENE_21,1.0,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,W,D,SLDWASGRBDFGASCENCCSHH2_21,0.9,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,W,N,SLDWASLDFGLCAP__________23,0.95,SolidWasteLandfillGreen LaneBiogas capture
TO,W,N,SLDWASLDFGLBUPPUBSTD____23,1.0,SolidWasteLandfillGreen LaneBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFGLBUPPUBSTDMENE_23,1.0,SolidWasteLandfillGreen LaneBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFGLBUPPUBSTD____21,1.0,SolidWasteLandfillGreen LaneBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFGLBUPPUBSTDMENE_21,1.0,SolidWasteLandfillGreen LaneBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFGLBUPPUBSTD____17,1.0,SolidWasteLandfillGreen LaneBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFGLBUPPUBSTDMENE_17,1.0,SolidWasteLandfillGreen LaneBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBWCAP__________23,0.95,SolidWasteLandfillBrock WestBiogas capture
TO,W,N,SLDWASLDFBWBUPPUBSTD_23,1.0,SolidWasteLandfillBrock WestBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBWBUPPUBSTDMENE_23,1.0,SolidWasteLandfillBrock WestBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBWBUPPUBSTD_21,1.0,SolidWasteLandfillBrock WestBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBWBUPPUBSTDMENE_21,1.0,SolidWasteLandfillBrock WestBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBWBUPPUBSTD_17,1.0,SolidWasteLandfillBrock WestBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBWBUPPUBSTDMENE_17,1.0,SolidWasteLandfillBrock WestBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBWCHPICESTD____20,1.0,SolidWasteLandfillBrock WestCogeneration engineInternal Combustion EngineStandard Efficiency
TO,W,N,SLDWASLDFKVCAP__________23,0.95,SolidWasteLandfillKeele ValleyBiogas capture
TO,W,N,SLDWASLDFKVBUPPUBSTD_23,1.0,SolidWasteLandfillKeele ValleyBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFKVBUPPUBSTDMENE_23,1.0,SolidWasteLandfillKeele ValleyBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFKVBUPPUBSTD_21,1.0,SolidWasteLandfillKeele ValleyBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFKVBUPPUBSTDMENE_21,1.0,SolidWasteLandfillKeele ValleyBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFKVBUPPUBSTD_17,1.0,SolidWasteLandfillKeele ValleyBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFKVBUPPUBSTDMENE_17,1.0,SolidWasteLandfillKeele ValleyBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBRCAP__________23,0.95,SolidWasteLandfillBeare RdBiogas capture
TO,W,N,SLDWASLDFBRBUPPUBSTD_23,1.0,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBRBUPPUBSTDMENE_23,1.0,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBRBUPPUBSTD_21,1.0,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBRBUPPUBSTDMENE_21,1.0,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBRBUPPUBSTD_17,1.0,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBRBUPPUBSTDMENE_17,1.0,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFBRCHPICESTD____20,1.0,SolidWasteLandfillBeare RdCogeneration engineInternal Combustion EngineStandard Efficiency
TO,W,N,SLDWASLDFTKCAP__________23,0.95,SolidWasteLandfillThackerayBiogas capture
TO,W,N,SLDWASLDFTKBUPPUBSTD_23,1.0,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFTKBUPPUBSTDMENE_23,1.0,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFTKBUPPUBSTD_21,1.0,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFTKBUPPUBSTDMENE_21,1.0,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFTKBUPPUBSTD_17,1.0,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFTKBUPPUBSTDMENE_17,1.0,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFTKCHPICESTD____20,1.0,SolidWasteLandfillThackerayCogeneration engineInternal Combustion EngineStandard Efficiency
TO,W,N,SLDWASLDFAHCAP__________23,0.95,SolidWasteLandfillMI - Arbor HillsBiogas capture
TO,W,N,SLDWASLDFAHBUPPUBSTD_23,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFAHBUPPUBSTDMENE_23,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFAHBUPPUBSTD_21,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFAHBUPPUBSTDMENE_21,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFAHBUPPUBSTD_17,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFAHBUPPUBSTDMENE_17,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFAHCHPICESTD____20,1.0,SolidWasteLandfillMI - Arbor HillsCogeneration engineInternal Combustion EngineStandard Efficiency
TO,W,N,SLDWASLDFCFCAP__________23,0.95,SolidWasteLandfillMI - Carleton farmsBiogas capture
TO,W,N,SLDWASLDFCFBUPPUBSTD_23,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFCFBUPPUBSTDMENE_23,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFCFBUPPUBSTD_21,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFCFBUPPUBSTDMENE_21,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFCFBUPPUBSTD_17,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFCFBUPPUBSTDMENE_17,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASLDFCFCHPICESTD____20,1.0,SolidWasteLandfillMI - Carleton farmsCogeneration engineInternal Combustion EngineStandard Efficiency
TO,W,N,SLDWASGRBCPCAP__________23,0.95,SolidWasteGreen BinCompostBiogas capture
TO,W,N,SLDWASGRBCPBUPPUBSTD____23,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASGRBCPBUPPUBSTDMENE_23,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASGRBCPBUPPUBSTD____21,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASGRBCPBUPPUBSTDMENE_21,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASGRBCPBUPPUBSTD____17,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASGRBCPBUPPUBSTDMENE_17,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,N,SLDWASGRBDRGASERKSTD____21,0.91324200913242,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,W,N,SLDWASGRBDRGASERKSTDMENE_21,1.0,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,W,N,SLDWASGRBDRADIPUBSTD____21,0.91324200913242,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,W,N,SLDWASGRBDRADIPUBSTDMENE_21,1.0,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,W,N,SLDWASGRBDRGASCENCCSHH2_21,0.9,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,W,N,SLDWASGRBDFGASERKSTD____21,0.91324200913242,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,W,N,SLDWASGRBDFGASERKSTDMENE_21,1.0,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,W,N,SLDWASGRBDFADIPUBSTD____21,0.91324200913242,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,W,N,SLDWASGRBDFADIPUBSTDMENE_21,1.0,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,W,N,SLDWASGRBDFGASCENCCSHH2_21,0.9,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,W,P1,SLDWASLDFGLCAP__________23,0.95,SolidWasteLandfillGreen LaneBiogas capture
TO,W,P1,SLDWASLDFGLBUPPUBSTD____23,1.0,SolidWasteLandfillGreen LaneBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFGLBUPPUBSTDMENE_23,1.0,SolidWasteLandfillGreen LaneBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFGLBUPPUBSTD____21,1.0,SolidWasteLandfillGreen LaneBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFGLBUPPUBSTDMENE_21,1.0,SolidWasteLandfillGreen LaneBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFGLBUPPUBSTD____17,1.0,SolidWasteLandfillGreen LaneBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFGLBUPPUBSTDMENE_17,1.0,SolidWasteLandfillGreen LaneBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBWCAP__________23,0.95,SolidWasteLandfillBrock WestBiogas capture
TO,W,P1,SLDWASLDFBWBUPPUBSTD_23,1.0,SolidWasteLandfillBrock WestBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBWBUPPUBSTDMENE_23,1.0,SolidWasteLandfillBrock WestBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBWBUPPUBSTD_21,1.0,SolidWasteLandfillBrock WestBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBWBUPPUBSTDMENE_21,1.0,SolidWasteLandfillBrock WestBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBWBUPPUBSTD_17,1.0,SolidWasteLandfillBrock WestBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBWBUPPUBSTDMENE_17,1.0,SolidWasteLandfillBrock WestBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBWCHPICESTD____20,1.0,SolidWasteLandfillBrock WestCogeneration engineInternal Combustion EngineStandard Efficiency
TO,W,P1,SLDWASLDFKVCAP__________23,0.95,SolidWasteLandfillKeele ValleyBiogas capture
TO,W,P1,SLDWASLDFKVBUPPUBSTD_23,1.0,SolidWasteLandfillKeele ValleyBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFKVBUPPUBSTDMENE_23,1.0,SolidWasteLandfillKeele ValleyBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFKVBUPPUBSTD_21,1.0,SolidWasteLandfillKeele ValleyBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFKVBUPPUBSTDMENE_21,1.0,SolidWasteLandfillKeele ValleyBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFKVBUPPUBSTD_17,1.0,SolidWasteLandfillKeele ValleyBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFKVBUPPUBSTDMENE_17,1.0,SolidWasteLandfillKeele ValleyBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBRCAP__________23,0.95,SolidWasteLandfillBeare RdBiogas capture
TO,W,P1,SLDWASLDFBRBUPPUBSTD_23,1.0,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBRBUPPUBSTDMENE_23,1.0,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBRBUPPUBSTD_21,1.0,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBRBUPPUBSTDMENE_21,1.0,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBRBUPPUBSTD_17,1.0,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBRBUPPUBSTDMENE_17,1.0,SolidWasteLandfillBeare RdBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFBRCHPICESTD____20,1.0,SolidWasteLandfillBeare RdCogeneration engineInternal Combustion EngineStandard Efficiency
TO,W,P1,SLDWASLDFTKCAP__________23,0.95,SolidWasteLandfillThackerayBiogas capture
TO,W,P1,SLDWASLDFTKBUPPUBSTD_23,1.0,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFTKBUPPUBSTDMENE_23,1.0,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFTKBUPPUBSTD_21,1.0,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFTKBUPPUBSTDMENE_21,1.0,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFTKBUPPUBSTD_17,1.0,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFTKBUPPUBSTDMENE_17,1.0,SolidWasteLandfillThackerayBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFTKCHPICESTD____20,1.0,SolidWasteLandfillThackerayCogeneration engineInternal Combustion EngineStandard Efficiency
TO,W,P1,SLDWASLDFAHCAP__________23,0.95,SolidWasteLandfillMI - Arbor HillsBiogas capture
TO,W,P1,SLDWASLDFAHBUPPUBSTD_23,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFAHBUPPUBSTDMENE_23,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFAHBUPPUBSTD_21,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFAHBUPPUBSTDMENE_21,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFAHBUPPUBSTD_17,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFAHBUPPUBSTDMENE_17,1.0,SolidWasteLandfillMI - Arbor HillsBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFAHCHPICESTD____20,1.0,SolidWasteLandfillMI - Arbor HillsCogeneration engineInternal Combustion EngineStandard Efficiency
TO,W,P1,SLDWASLDFCFCAP__________23,0.95,SolidWasteLandfillMI - Carleton farmsBiogas capture
TO,W,P1,SLDWASLDFCFBUPPUBSTD_23,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFCFBUPPUBSTDMENE_23,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFCFBUPPUBSTD_21,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFCFBUPPUBSTDMENE_21,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFCFBUPPUBSTD_17,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFCFBUPPUBSTDMENE_17,1.0,SolidWasteLandfillMI - Carleton farmsBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASLDFCFCHPICESTD____20,1.0,SolidWasteLandfillMI - Carleton farmsCogeneration engineInternal Combustion EngineStandard Efficiency
TO,W,P1,SLDWASGRBCPCAP__________23,0.95,SolidWasteGreen BinCompostBiogas capture
TO,W,P1,SLDWASGRBCPBUPPUBSTD____23,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASGRBCPBUPPUBSTDMENE_23,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASGRBCPBUPPUBSTD____21,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASGRBCPBUPPUBSTDMENE_21,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASGRBCPBUPPUBSTD____17,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
TO,W,P1,SLDWASGRBCPBUPPUBSTDMENE_17,1.0,SolidWasteGreen BinCompostBiogas upgradePublicStandard Efficiency
