regions,periods,demand_comm,demand,demand_units,demand_notes
TO,2016,ADEMPUBBDGSBDNewSH,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewSpace Heating
TO,2016,ADEMPUBBDGHSPNewWH,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewWater Heating
TO,2016,ADEMPUBBDGMUNNewWH,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewWater Heating
TO,2016,ADEMPUBBDGPSINewWH,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewWater Heating
TO,2016,ADEMPUBBDGSBDNewWH,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewWater Heating
TO,2017,ADEMPUBBDGHSPOldLI,1.7774836663339943,Mm2,Aggregated DemandPublicBuildingHospitalOldLighting
TO,2017,ADEMPUBBDGMUNOldLI,2.047938816117594,Mm2,Aggregated DemandPublicBuildingMunicipalityOldLighting
TO,2017,ADEMPUBBDGPSIOldLI,3.9117384371848627,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldLighting
TO,2017,ADEMPUBBDGSBDOldLI,5.155335211099733,Mm2,Aggregated DemandPublicBuildingSchool boardOldLighting
TO,2017,ADEMPUBBDGHSPOldSC,1.7774836663339943,Mm2,Aggregated DemandPublicBuildingHospitalOldSpace Cooling
TO,2017,ADEMPUBBDGMUNOldSC,2.047938816117594,Mm2,Aggregated DemandPublicBuildingMunicipalityOldSpace Cooling
TO,2017,ADEMPUBBDGPSIOldSC,3.9117384371848627,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Cooling
TO,2017,ADEMPUBBDGSBDOldSC,5.155335211099733,Mm2,Aggregated DemandPublicBuildingSchool boardOldSpace Cooling
TO,2017,ADEMPUBBDGHSPOldAM,1.7774836663339943,Mm2,Aggregated DemandPublicBuildingHospitalOldAuxiliary Motors
TO,2017,ADEMPUBBDGMUNOldAM,2.047938816117594,Mm2,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Motors
TO,2017,ADEMPUBBDGPSIOldAM,3.9117384371848627,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Motors
TO,2017,ADEMPUBBDGSBDOldAM,5.155335211099733,Mm2,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Motors
TO,2017,ADEMPUBBDGHSPOldAE,1.7774836663339943,Mm2,Aggregated DemandPublicBuildingHospitalOldAuxiliary Equipment
TO,2017,ADEMPUBBDGMUNOldAE,2.047938816117594,Mm2,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Equipment
TO,2017,ADEMPUBBDGPSIOldAE,3.9117384371848627,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Equipment
TO,2017,ADEMPUBBDGSBDOldAE,5.155335211099733,Mm2,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Equipment
TO,2017,ADEMPUBBDGHSPOldSH,1.7774836663339943,Mm2,Aggregated DemandPublicBuildingHospitalOldSpace Heating
TO,2017,ADEMPUBBDGMUNOldSH,2.047938816117594,Mm2,Aggregated DemandPublicBuildingMunicipalityOldSpace Heating
TO,2017,ADEMPUBBDGPSIOldSH,3.9117384371848627,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Heating
TO,2017,ADEMPUBBDGSBDOldSH,5.155335211099733,Mm2,Aggregated DemandPublicBuildingSchool boardOldSpace Heating
TO,2017,ADEMPUBBDGHSPOldWH,1.7774836663339943,Mm2,Aggregated DemandPublicBuildingHospitalOldWater Heating
TO,2017,ADEMPUBBDGMUNOldWH,2.047938816117594,Mm2,Aggregated DemandPublicBuildingMunicipalityOldWater Heating
TO,2017,ADEMPUBBDGPSIOldWH,3.9117384371848627,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldWater Heating
TO,2017,ADEMPUBBDGSBDOldWH,5.155335211099733,Mm2,Aggregated DemandPublicBuildingSchool boardOldWater Heating
TO,2017,ADEMPUBBDGHSPNewLI,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewLighting
TO,2017,ADEMPUBBDGMUNNewLI,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewLighting
TO,2017,ADEMPUBBDGPSINewLI,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewLighting
TO,2017,ADEMPUBBDGSBDNewLI,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewLighting
TO,2017,ADEMPUBBDGHSPNewSC,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewSpace Cooling
TO,2017,ADEMPUBBDGMUNNewSC,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewSpace Cooling
TO,2017,ADEMPUBBDGPSINewSC,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Cooling
TO,2017,ADEMPUBBDGSBDNewSC,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewSpace Cooling
TO,2017,ADEMPUBBDGHSPNewAM,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewAuxiliary Motors
TO,2017,ADEMPUBBDGMUNNewAM,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Motors
TO,2017,ADEMPUBBDGPSINewAM,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Motors
TO,2017,ADEMPUBBDGSBDNewAM,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Motors
TO,2017,ADEMPUBBDGHSPNewAE,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewAuxiliary Equipment
TO,2017,ADEMPUBBDGMUNNewAE,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Equipment
TO,2017,ADEMPUBBDGPSINewAE,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Equipment
TO,2017,ADEMPUBBDGSBDNewAE,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Equipment
TO,2017,ADEMPUBBDGHSPNewSH,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewSpace Heating
TO,2017,ADEMPUBBDGMUNNewSH,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewSpace Heating
TO,2017,ADEMPUBBDGPSINewSH,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Heating
TO,2017,ADEMPUBBDGSBDNewSH,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewSpace Heating
TO,2017,ADEMPUBBDGHSPNewWH,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewWater Heating
TO,2017,ADEMPUBBDGMUNNewWH,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewWater Heating
TO,2017,ADEMPUBBDGPSINewWH,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewWater Heating
TO,2017,ADEMPUBBDGSBDNewWH,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewWater Heating
TO,2018,ADEMPUBBDGHSPOldLI,1.7861540407198937,Mm2,Aggregated DemandPublicBuildingHospitalOldLighting
TO,2018,ADEMPUBBDGMUNOldLI,2.076821564191188,Mm2,Aggregated DemandPublicBuildingMunicipalityOldLighting
TO,2018,ADEMPUBBDGPSIOldLI,3.9201515352778182,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldLighting
TO,2018,ADEMPUBBDGSBDOldLI,5.188179866672651,Mm2,Aggregated DemandPublicBuildingSchool boardOldLighting
TO,2018,ADEMPUBBDGHSPOldSC,1.7861540407198937,Mm2,Aggregated DemandPublicBuildingHospitalOldSpace Cooling
TO,2018,ADEMPUBBDGMUNOldSC,2.076821564191188,Mm2,Aggregated DemandPublicBuildingMunicipalityOldSpace Cooling
TO,2018,ADEMPUBBDGPSIOldSC,3.9201515352778182,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Cooling
TO,2018,ADEMPUBBDGSBDOldSC,5.188179866672651,Mm2,Aggregated DemandPublicBuildingSchool boardOldSpace Cooling
TO,2018,ADEMPUBBDGHSPOldAM,1.7861540407198937,Mm2,Aggregated DemandPublicBuildingHospitalOldAuxiliary Motors
TO,2018,ADEMPUBBDGMUNOldAM,2.076821564191188,Mm2,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Motors
TO,2018,ADEMPUBBDGPSIOldAM,3.9201515352778182,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Motors
TO,2018,ADEMPUBBDGSBDOldAM,5.188179866672651,Mm2,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Motors
TO,2018,ADEMPUBBDGHSPOldAE,1.7861540407198937,Mm2,Aggregated DemandPublicBuildingHospitalOldAuxiliary Equipment
TO,2018,ADEMPUBBDGMUNOldAE,2.076821564191188,Mm2,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Equipment
TO,2018,ADEMPUBBDGPSIOldAE,3.9201515352778182,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Equipment
TO,2018,ADEMPUBBDGSBDOldAE,5.188179866672651,Mm2,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Equipment
TO,2018,ADEMPUBBDGHSPOldSH,1.7861540407198937,Mm2,Aggregated DemandPublicBuildingHospitalOldSpace Heating
TO,2018,ADEMPUBBDGMUNOldSH,2.076821564191188,Mm2,Aggregated DemandPublicBuildingMunicipalityOldSpace Heating
TO,2018,ADEMPUBBDGPSIOldSH,3.9201515352778182,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Heating
TO,2018,ADEMPUBBDGSBDOldSH,5.188179866672651,Mm2,Aggregated DemandPublicBuildingSchool boardOldSpace Heating
TO,2018,ADEMPUBBDGHSPOldWH,1.7861540407198937,Mm2,Aggregated DemandPublicBuildingHospitalOldWater Heating
TO,2018,ADEMPUBBDGMUNOldWH,2.076821564191188,Mm2,Aggregated DemandPublicBuildingMunicipalityOldWater Heating
TO,2018,ADEMPUBBDGPSIOldWH,3.9201515352778182,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldWater Heating
TO,2018,ADEMPUBBDGSBDOldWH,5.188179866672651,Mm2,Aggregated DemandPublicBuildingSchool boardOldWater Heating
TO,2018,ADEMPUBBDGHSPNewLI,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewLighting
TO,2018,ADEMPUBBDGMUNNewLI,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewLighting
TO,2018,ADEMPUBBDGPSINewLI,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewLighting
TO,2018,ADEMPUBBDGSBDNewLI,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewLighting
TO,2018,ADEMPUBBDGHSPNewSC,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewSpace Cooling
TO,2018,ADEMPUBBDGMUNNewSC,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewSpace Cooling
TO,2018,ADEMPUBBDGPSINewSC,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Cooling
TO,2018,ADEMPUBBDGSBDNewSC,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewSpace Cooling
TO,2018,ADEMPUBBDGHSPNewAM,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewAuxiliary Motors
TO,2018,ADEMPUBBDGMUNNewAM,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Motors
TO,2018,ADEMPUBBDGPSINewAM,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Motors
TO,2018,ADEMPUBBDGSBDNewAM,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Motors
TO,2018,ADEMPUBBDGHSPNewAE,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewAuxiliary Equipment
TO,2018,ADEMPUBBDGMUNNewAE,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Equipment
TO,2018,ADEMPUBBDGPSINewAE,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Equipment
TO,2018,ADEMPUBBDGSBDNewAE,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Equipment
TO,2018,ADEMPUBBDGHSPNewSH,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewSpace Heating
TO,2018,ADEMPUBBDGMUNNewSH,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewSpace Heating
TO,2018,ADEMPUBBDGPSINewSH,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Heating
TO,2018,ADEMPUBBDGSBDNewSH,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewSpace Heating
TO,2018,ADEMPUBBDGHSPNewWH,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewWater Heating
TO,2018,ADEMPUBBDGMUNNewWH,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewWater Heating
TO,2018,ADEMPUBBDGPSINewWH,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewWater Heating
TO,2018,ADEMPUBBDGSBDNewWH,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewWater Heating
TO,2019,ADEMPUBBDGHSPOldLI,1.7948244151057924,Mm2,Aggregated DemandPublicBuildingHospitalOldLighting
TO,2019,ADEMPUBBDGMUNOldLI,2.105704312264782,Mm2,Aggregated DemandPublicBuildingMunicipalityOldLighting
TO,2019,ADEMPUBBDGPSIOldLI,3.9285646333707716,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldLighting
TO,2019,ADEMPUBBDGSBDOldLI,5.221024522245569,Mm2,Aggregated DemandPublicBuildingSchool boardOldLighting
TO,2019,ADEMPUBBDGHSPOldSC,1.7948244151057924,Mm2,Aggregated DemandPublicBuildingHospitalOldSpace Cooling
TO,2019,ADEMPUBBDGMUNOldSC,2.105704312264782,Mm2,Aggregated DemandPublicBuildingMunicipalityOldSpace Cooling
TO,2019,ADEMPUBBDGPSIOldSC,3.9285646333707716,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Cooling
TO,2019,ADEMPUBBDGSBDOldSC,5.221024522245569,Mm2,Aggregated DemandPublicBuildingSchool boardOldSpace Cooling
TO,2019,ADEMPUBBDGHSPOldAM,1.7948244151057924,Mm2,Aggregated DemandPublicBuildingHospitalOldAuxiliary Motors
TO,2019,ADEMPUBBDGMUNOldAM,2.105704312264782,Mm2,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Motors
TO,2019,ADEMPUBBDGPSIOldAM,3.9285646333707716,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Motors
TO,2019,ADEMPUBBDGSBDOldAM,5.221024522245569,Mm2,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Motors
TO,2019,ADEMPUBBDGHSPOldAE,1.7948244151057924,Mm2,Aggregated DemandPublicBuildingHospitalOldAuxiliary Equipment
TO,2019,ADEMPUBBDGMUNOldAE,2.105704312264782,Mm2,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Equipment
TO,2019,ADEMPUBBDGPSIOldAE,3.9285646333707716,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Equipment
TO,2019,ADEMPUBBDGSBDOldAE,5.221024522245569,Mm2,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Equipment
TO,2019,ADEMPUBBDGHSPOldSH,1.7948244151057924,Mm2,Aggregated DemandPublicBuildingHospitalOldSpace Heating
TO,2019,ADEMPUBBDGMUNOldSH,2.105704312264782,Mm2,Aggregated DemandPublicBuildingMunicipalityOldSpace Heating
TO,2019,ADEMPUBBDGPSIOldSH,3.9285646333707716,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Heating
TO,2019,ADEMPUBBDGSBDOldSH,5.221024522245569,Mm2,Aggregated DemandPublicBuildingSchool boardOldSpace Heating
TO,2019,ADEMPUBBDGHSPOldWH,1.7948244151057924,Mm2,Aggregated DemandPublicBuildingHospitalOldWater Heating
TO,2019,ADEMPUBBDGMUNOldWH,2.105704312264782,Mm2,Aggregated DemandPublicBuildingMunicipalityOldWater Heating
TO,2019,ADEMPUBBDGPSIOldWH,3.9285646333707716,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldWater Heating
TO,2019,ADEMPUBBDGSBDOldWH,5.221024522245569,Mm2,Aggregated DemandPublicBuildingSchool boardOldWater Heating
TO,2019,ADEMPUBBDGHSPNewLI,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewLighting
TO,2019,ADEMPUBBDGMUNNewLI,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewLighting
TO,2019,ADEMPUBBDGPSINewLI,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewLighting
TO,2019,ADEMPUBBDGSBDNewLI,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewLighting
TO,2019,ADEMPUBBDGHSPNewSC,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewSpace Cooling
TO,2019,ADEMPUBBDGMUNNewSC,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewSpace Cooling
TO,2019,ADEMPUBBDGPSINewSC,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Cooling
TO,2019,ADEMPUBBDGSBDNewSC,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewSpace Cooling
TO,2019,ADEMPUBBDGHSPNewAM,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewAuxiliary Motors
TO,2019,ADEMPUBBDGMUNNewAM,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Motors
TO,2019,ADEMPUBBDGPSINewAM,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Motors
TO,2019,ADEMPUBBDGSBDNewAM,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Motors
TO,2019,ADEMPUBBDGHSPNewAE,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewAuxiliary Equipment
TO,2019,ADEMPUBBDGMUNNewAE,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Equipment
TO,2019,ADEMPUBBDGPSINewAE,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Equipment
TO,2019,ADEMPUBBDGSBDNewAE,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Equipment
TO,2019,ADEMPUBBDGHSPNewSH,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewSpace Heating
TO,2019,ADEMPUBBDGMUNNewSH,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewSpace Heating
TO,2019,ADEMPUBBDGPSINewSH,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Heating
TO,2019,ADEMPUBBDGSBDNewSH,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewSpace Heating
TO,2019,ADEMPUBBDGHSPNewWH,0.0,Mm2,Aggregated DemandPublicBuildingHospitalNewWater Heating
TO,2019,ADEMPUBBDGMUNNewWH,0.0,Mm2,Aggregated DemandPublicBuildingMunicipalityNewWater Heating
TO,2019,ADEMPUBBDGPSINewWH,0.0,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewWater Heating
TO,2019,ADEMPUBBDGSBDNewWH,0.0,Mm2,Aggregated DemandPublicBuildingSchool boardNewWater Heating
TO,2020,ADEMPUBBDGHSPOldLI,1.8034947840987385,Mm2,Aggregated DemandPublicBuildingHospitalOldLighting
TO,2020,ADEMPUBBDGMUNOldLI,2.134587053647656,Mm2,Aggregated DemandPublicBuildingMunicipalityOldLighting
TO,2020,ADEMPUBBDGPSIOldLI,3.93697772285117,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldLighting
TO,2020,ADEMPUBBDGSBDOldLI,5.25386917124948,Mm2,Aggregated DemandPublicBuildingSchool boardOldLighting
TO,2020,ADEMPUBBDGHSPOldSC,1.8034947840987385,Mm2,Aggregated DemandPublicBuildingHospitalOldSpace Cooling
TO,2020,ADEMPUBBDGMUNOldSC,2.134587053647656,Mm2,Aggregated DemandPublicBuildingMunicipalityOldSpace Cooling
TO,2020,ADEMPUBBDGPSIOldSC,3.93697772285117,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Cooling
TO,2020,ADEMPUBBDGSBDOldSC,5.25386917124948,Mm2,Aggregated DemandPublicBuildingSchool boardOldSpace Cooling
TO,2020,ADEMPUBBDGHSPOldAM,1.8034947840987385,Mm2,Aggregated DemandPublicBuildingHospitalOldAuxiliary Motors
TO,2020,ADEMPUBBDGMUNOldAM,2.134587053647656,Mm2,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Motors
TO,2020,ADEMPUBBDGPSIOldAM,3.93697772285117,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Motors
TO,2020,ADEMPUBBDGSBDOldAM,5.25386917124948,Mm2,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Motors
TO,2020,ADEMPUBBDGHSPOldAE,1.8034947840987385,Mm2,Aggregated DemandPublicBuildingHospitalOldAuxiliary Equipment
TO,2020,ADEMPUBBDGMUNOldAE,2.134587053647656,Mm2,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Equipment
TO,2020,ADEMPUBBDGPSIOldAE,3.93697772285117,Mm2,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Equipment
TO,2020,ADEMPUBBDGSBDOldAE,5.25386917124948,Mm2,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Equipment
