regions,periods,input_comm,tech,TIS,ti_split_notes
TO,2020.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2020.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2020.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2020.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2020.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2020.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2020.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2020.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2020.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2020.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2020.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2020.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2021.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2021.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2021.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2021.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2021.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2021.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2021.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2021.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2021.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2021.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2021.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2021.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2021.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2021.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2022.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2022.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2022.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2022.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2022.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2022.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2022.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2022.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2022.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2022.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2022.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2022.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2022.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2022.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2023.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2023.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2023.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2023.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2023.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2023.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2023.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2023.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2023.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2023.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2023.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2023.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2023.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2023.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2024.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2024.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2024.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2024.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2024.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2024.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2024.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2024.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2024.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2024.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2024.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2024.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2024.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2024.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2025.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2025.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2025.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2025.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2025.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2025.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2025.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2025.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2025.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2025.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2025.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2025.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2025.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2025.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2026.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2026.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2026.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2026.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2026.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2026.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2026.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2026.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2026.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2026.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2026.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2026.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2026.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2026.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2027.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2027.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2027.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2027.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2027.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2027.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2027.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2027.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2027.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2027.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2027.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2027.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2027.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2027.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2028.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2028.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2028.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2028.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2028.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2028.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2028.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2028.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2028.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2028.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2028.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2028.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2028.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2028.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2029.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2029.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2029.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2029.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2029.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2029.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2029.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2029.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2029.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2029.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2029.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2029.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2029.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2029.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2030.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2030.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2030.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2030.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2030.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2030.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2030.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2030.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2030.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2030.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2030.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2030.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2030.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2030.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2031.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2031.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2031.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2031.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2031.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2031.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2031.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2031.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2031.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2031.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2031.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2031.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2031.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2031.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2032.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2032.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2032.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2032.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2032.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2032.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2032.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2032.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2032.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
TO,2032.0,WATWASELC,WATWASPUMFW,0.6294836730942558,WaterWastePumpFresh water
TO,2032.0,ADEMWATWASFWRCH,WATWASSTPFW,0.2532943356627743,WaterWasteSplit Treatment PlantFresh water
TO,2032.0,ADEMWATWASFWFJH,WATWASSTPFW,0.24340351425573242,WaterWasteSplit Treatment PlantFresh water
TO,2032.0,ADEMWATWASFWRLC,WATWASSTPFW,0.2920940409475541,WaterWasteSplit Treatment PlantFresh water
TO,2032.0,ADEMWATWASFWISD,WATWASSTPFW,0.21120810913393914,WaterWasteSplit Treatment PlantFresh water
TO,2033.0,ADEMWATWASFWWW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2033.0,ADEMWATWASFWFW,WATWASFWSPL,0.5,WaterWasteSplitFresh water
TO,2033.0,ADEMWATWASPUMWW,WATWASPUMWW,0.9739290373221833,WaterWastePumpWaste water
TO,2033.0,WATWASELC,WATWASPUMWW,0.02607096267781677,WaterWastePumpWaste water
TO,2033.0,ADEMWATWASWWAB,WATWASSTPWW,0.5573803730738036,WaterWasteSplit Treatment PlantWaste water
TO,2033.0,ADEMWATWASWWHC,WATWASSTPWW,0.16392944038929438,WaterWasteSplit Treatment PlantWaste water
TO,2033.0,ADEMWATWASWWHB,WATWASSTPWW,0.26084752635847525,WaterWasteSplit Treatment PlantWaste water
TO,2033.0,ADEMWATWASWWNT,WATWASSTPWW,0.017842660178426603,WaterWasteSplit Treatment PlantWaste water
TO,2033.0,ADEMWATWASPUMFW,WATWASPUMFW,0.3705163269057442,WaterWastePumpFresh water
