regions,season_name,time_of_day_name,tech,cf_tech,cf_tech_notes
TO,R,D,WATWASWWHCGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,R,D,WATWASWWHCADIPUB_______23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,R,N,WATWASWWABGASERKSTD____23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,R,N,WATWASWWABADIPUB_______23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,R,N,WATWASWWHBGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,R,N,WATWASWWHBADIPUB_______23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,R,N,WATWASWWHCGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,R,N,WATWASWWHCADIPUB_______23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,R,P1,WATWASWWABGASERKSTD____23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,R,P1,WATWASWWABADIPUB_______23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,R,P1,WATWASWWHBGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,R,P1,WATWASWWHBADIPUB_______23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,R,P1,WATWASWWHCGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,R,P1,WATWASWWHCADIPUB_______23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,R,P2,WATWASWWABGASERKSTD____23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,R,P2,WATWASWWABADIPUB_______23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,R,P2,WATWASWWHBGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,R,P2,WATWASWWHBADIPUB_______23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,R,P2,WATWASWWHCGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,R,P2,WATWASWWHCADIPUB_______23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,F,D,WATWASWWABGASERKSTD____23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,F,D,WATWASWWABADIPUB_______23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,F,D,WATWASWWHBGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,F,D,WATWASWWHBADIPUB_______23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,F,D,WATWASWWHCGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,F,D,WATWASWWHCADIPUB_______23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,F,N,WATWASWWABGASERKSTD____23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,F,N,WATWASWWABADIPUB_______23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,F,N,WATWASWWHBGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,F,N,WATWASWWHBADIPUB_______23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,F,N,WATWASWWHCGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,F,N,WATWASWWHCADIPUB_______23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,F,P1,WATWASWWABGASERKSTD____23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,F,P1,WATWASWWABADIPUB_______23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,F,P1,WATWASWWHBGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,F,P1,WATWASWWHBADIPUB_______23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,F,P1,WATWASWWHCGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,F,P1,WATWASWWHCADIPUB_______23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,F,P2,WATWASWWABGASERKSTD____23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,F,P2,WATWASWWABADIPUB_______23,0.91324200913242,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,F,P2,WATWASWWHBGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,F,P2,WATWASWWHBADIPUB_______23,0.91324200913242,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,F,P2,WATWASWWHCGASERKSTD____23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,F,P2,WATWASWWHCADIPUB_______23,0.91324200913242,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
