regions,tech,c2a,c2a_notes
TO,INDBDGDHESTGHTSSMAHW_23,31.56,IndustrialBuildingDistrict HeatingStorageHot Tank StorageSmall
TO,INDBDGDHESTGPITLARHW_23,31.56,IndustrialBuildingDistrict HeatingStoragePit StorageLarge
TO,INDBDGDHESTGPITMEDHW_23,31.56,IndustrialBuildingDistrict HeatingStoragePit StorageMedium
TO,INDBDGDHESTGPITSMAHW_23,31.56,IndustrialBuildingDistrict HeatingStoragePit StorageSmall
TO,PUBBDGDCOAVGPIP___CW_23,31.56,PublicBuildingDistrict CoolingToronto AveragePipe
TO,PUBBDGDCOAVGSUB___CW_23,31.56,PublicBuildingDistrict CoolingToronto AverageSubstation
TO,PUBBDGDCOCONHEPLARHWC_23,31.56,PublicBuildingDistrict CoolingConsumptionHeat PumpLarge
TO,PUBBDGDCOCONHEPMEDHWC_23,31.56,PublicBuildingDistrict CoolingConsumptionHeat PumpMedium
TO,PUBBDGDCOCONHEPSMAHWC_23,31.56,PublicBuildingDistrict CoolingConsumptionHeat PumpSmall
TO,PUBBDGDCOPRDDLAENWELC_23,31.56,PublicBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,PUBBDGDCOPRDHEPENWELC_23,31.56,PublicBuildingDistrict CoolingProductionHeat PumpEnwave
TO,PUBBDGDCOPRDHEPLARELC_23,31.56,PublicBuildingDistrict CoolingProductionHeat PumpLarge
TO,PUBBDGDCOPRDHEPLARHWP_23,31.56,PublicBuildingDistrict CoolingProductionHeat PumpLarge
TO,PUBBDGDCOPRDHEPMEDELC_23,31.56,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,PUBBDGDCOPRDHEPMEDHWP_23,31.56,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,PUBBDGDCOPRDHEPSMAELC_23,31.56,PublicBuildingDistrict CoolingProductionHeat PumpSmall
TO,PUBBDGDCOPRDHEPSMAHWP_23,31.56,PublicBuildingDistrict CoolingProductionHeat PumpSmall
TO,PUBBDGDCOSTGHTSLARCW_23,31.56,PublicBuildingDistrict CoolingStorageHot Tank StorageLarge
TO,PUBBDGDCOSTGHTSMEDCW_23,31.56,PublicBuildingDistrict CoolingStorageHot Tank StorageMedium
TO,PUBBDGDCOSTGHTSSMACW_23,31.56,PublicBuildingDistrict CoolingStorageHot Tank StorageSmall
TO,PUBBDGDHEAVGPIP___HW_23,31.56,PublicBuildingDistrict HeatingToronto AveragePipe
TO,PUBBDGDHEAVGSUB___HW_23,31.56,PublicBuildingDistrict HeatingToronto AverageSubstation
TO,PUBBDGDHECONHEPLARHWC_23,31.56,PublicBuildingDistrict HeatingConsumptionHeat PumpLarge
TO,PUBBDGDHECONHEPMEDHWC_23,31.56,PublicBuildingDistrict HeatingConsumptionHeat PumpMedium
TO,PUBBDGDHECONHEPSMAHWC_23,31.56,PublicBuildingDistrict HeatingConsumptionHeat PumpSmall
TO,PUBBDGDHEPRDBOILARELC_23,31.56,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,PUBBDGDHEPRDBOILARNGA_23,31.56,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,PUBBDGDHEPRDBOIMEDELC_23,31.56,PublicBuildingDistrict HeatingProductionBoilerMedium
TO,PUBBDGDHEPRDBOIMEDNGA_23,31.56,PublicBuildingDistrict HeatingProductionBoilerMedium
TO,PUBBDGDHEPRDBOISMAELC_23,31.56,PublicBuildingDistrict HeatingProductionBoilerSmall
TO,PUBBDGDHEPRDBOISMANGA_23,31.56,PublicBuildingDistrict HeatingProductionBoilerSmall
TO,PUBBDGDHEPRDGTULARNGA_23,31.56,PublicBuildingDistrict HeatingProductionGas TurbineLarge
TO,PUBBDGDHEPRDGTULARMNGA_23,31.56,PublicBuildingDistrict HeatingProductionGas TurbineLarge
TO,PUBBDGDHEPRDGTUMEDNGA_23,31.56,PublicBuildingDistrict HeatingProductionGas TurbineMedium
TO,PUBBDGDHEPRDGTUMEDMNGA_23,31.56,PublicBuildingDistrict HeatingProductionGas TurbineMedium
TO,PUBBDGDHEPRDGTUSMANGA_23,31.56,PublicBuildingDistrict HeatingProductionGas TurbineSmall
TO,PUBBDGDHEPRDGTUSMAMNGA_23,31.56,PublicBuildingDistrict HeatingProductionGas TurbineSmall
TO,PUBBDGDHEPRDICELARNGA_23,31.56,PublicBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,PUBBDGDHEPRDICELARMNGA_23,31.56,PublicBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,PUBBDGDHEPRDICEMEDNGA_23,31.56,PublicBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,PUBBDGDHEPRDICEMEDMNGA_23,31.56,PublicBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,PUBBDGDHEPRDICESMANGA_23,31.56,PublicBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,PUBBDGDHEPRDICESMAMNGA_23,31.56,PublicBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,PUBBDGDHESTGHTSLARHW_23,31.56,PublicBuildingDistrict HeatingStorageHot Tank StorageLarge
TO,PUBBDGDHESTGHTSMEDHW_23,31.56,PublicBuildingDistrict HeatingStorageHot Tank StorageMedium
TO,PUBBDGDHESTGHTSSMAHW_23,31.56,PublicBuildingDistrict HeatingStorageHot Tank StorageSmall
TO,PUBBDGDHESTGPITLARHW_23,31.56,PublicBuildingDistrict HeatingStoragePit StorageLarge
TO,PUBBDGDHESTGPITMEDHW_23,31.56,PublicBuildingDistrict HeatingStoragePit StorageMedium
TO,PUBBDGDHESTGPITSMAHW_23,31.56,PublicBuildingDistrict HeatingStoragePit StorageSmall
TO,RESBDGDCOAVGPIP___CW_23,31.56,ResidentialBuildingDistrict CoolingToronto AveragePipe
TO,RESBDGDCOAVGSUB___CW_23,31.56,ResidentialBuildingDistrict CoolingToronto AverageSubstation
TO,RESBDGDCOCONHEPLARHWC_23,31.56,ResidentialBuildingDistrict CoolingConsumptionHeat PumpLarge
TO,RESBDGDCOCONHEPMEDHWC_23,31.56,ResidentialBuildingDistrict CoolingConsumptionHeat PumpMedium
TO,RESBDGDCOCONHEPSMAHWC_23,31.56,ResidentialBuildingDistrict CoolingConsumptionHeat PumpSmall
TO,RESBDGDCOPRDDLAENWELC_23,31.56,ResidentialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,RESBDGDCOPRDHEPENWELC_23,31.56,ResidentialBuildingDistrict CoolingProductionHeat PumpEnwave
TO,RESBDGDCOPRDHEPLARELC_23,31.56,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,RESBDGDCOPRDHEPLARHWP_23,31.56,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,RESBDGDCOPRDHEPMEDELC_23,31.56,ResidentialBuildingDistrict CoolingProductionHeat PumpMedium
TO,RESBDGDCOPRDHEPMEDHWP_23,31.56,ResidentialBuildingDistrict CoolingProductionHeat PumpMedium
TO,RESBDGDCOPRDHEPSMAELC_23,31.56,ResidentialBuildingDistrict CoolingProductionHeat PumpSmall
TO,RESBDGDCOPRDHEPSMAHWP_23,31.56,ResidentialBuildingDistrict CoolingProductionHeat PumpSmall
TO,RESBDGDCOSTGHTSLARCW_23,31.56,ResidentialBuildingDistrict CoolingStorageHot Tank StorageLarge
TO,RESBDGDCOSTGHTSMEDCW_23,31.56,ResidentialBuildingDistrict CoolingStorageHot Tank StorageMedium
TO,RESBDGDCOSTGHTSSMACW_23,31.56,ResidentialBuildingDistrict CoolingStorageHot Tank StorageSmall
TO,RESBDGDHEAVGPIP___HW_23,31.56,ResidentialBuildingDistrict HeatingToronto AveragePipe
TO,RESBDGDHEAVGSUB___HW_23,31.56,ResidentialBuildingDistrict HeatingToronto AverageSubstation
TO,RESBDGDHECONHEPLARHWC_23,31.56,ResidentialBuildingDistrict HeatingConsumptionHeat PumpLarge
TO,RESBDGDHECONHEPMEDHWC_23,31.56,ResidentialBuildingDistrict HeatingConsumptionHeat PumpMedium
TO,RESBDGDHECONHEPSMAHWC_23,31.56,ResidentialBuildingDistrict HeatingConsumptionHeat PumpSmall
TO,RESBDGDHEPRDBOILARELC_23,31.56,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,RESBDGDHEPRDBOILARNGA_23,31.56,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,RESBDGDHEPRDBOIMEDELC_23,31.56,ResidentialBuildingDistrict HeatingProductionBoilerMedium
TO,RESBDGDHEPRDBOIMEDNGA_23,31.56,ResidentialBuildingDistrict HeatingProductionBoilerMedium
TO,RESBDGDHEPRDBOISMAELC_23,31.56,ResidentialBuildingDistrict HeatingProductionBoilerSmall
TO,RESBDGDHEPRDBOISMANGA_23,31.56,ResidentialBuildingDistrict HeatingProductionBoilerSmall
TO,RESBDGDHEPRDGTULARNGA_23,31.56,ResidentialBuildingDistrict HeatingProductionGas TurbineLarge
TO,RESBDGDHEPRDGTULARMNGA_23,31.56,ResidentialBuildingDistrict HeatingProductionGas TurbineLarge
TO,RESBDGDHEPRDGTUMEDNGA_23,31.56,ResidentialBuildingDistrict HeatingProductionGas TurbineMedium
TO,RESBDGDHEPRDGTUMEDMNGA_23,31.56,ResidentialBuildingDistrict HeatingProductionGas TurbineMedium
TO,RESBDGDHEPRDGTUSMANGA_23,31.56,ResidentialBuildingDistrict HeatingProductionGas TurbineSmall
TO,RESBDGDHEPRDGTUSMAMNGA_23,31.56,ResidentialBuildingDistrict HeatingProductionGas TurbineSmall
TO,RESBDGDHEPRDICELARNGA_23,31.56,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,RESBDGDHEPRDICELARMNGA_23,31.56,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,RESBDGDHEPRDICEMEDNGA_23,31.56,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,RESBDGDHEPRDICEMEDMNGA_23,31.56,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,RESBDGDHEPRDICESMANGA_23,31.56,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,RESBDGDHEPRDICESMAMNGA_23,31.56,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,RESBDGDHESTGHTSLARHW_23,31.56,ResidentialBuildingDistrict HeatingStorageHot Tank StorageLarge
TO,RESBDGDHESTGHTSMEDHW_23,31.56,ResidentialBuildingDistrict HeatingStorageHot Tank StorageMedium
TO,RESBDGDHESTGHTSSMAHW_23,31.56,ResidentialBuildingDistrict HeatingStorageHot Tank StorageSmall
TO,RESBDGDHESTGPITLARHW_23,31.56,ResidentialBuildingDistrict HeatingStoragePit StorageLarge
TO,RESBDGDHESTGPITMEDHW_23,31.56,ResidentialBuildingDistrict HeatingStoragePit StorageMedium
TO,RESBDGDHESTGPITSMAHW_23,31.56,ResidentialBuildingDistrict HeatingStoragePit StorageSmall
TO,INDBDGHH2PRDSMRCCSNGA_23,31.536,IndustrialBuildingHydrogenProductionSteam Methane ReformingCarbon Capture and Storage
TO,INDBDGHH2PRDARGCCSNGA_23,31.536,IndustrialBuildingHydrogenProductionAutothermal Reforming GasCarbon Capture and Storage
TO,INDBDGHH2PRDSMR___NGA_23,31.536,IndustrialBuildingHydrogenProductionSteam Methane Reforming
TO,INDBDGHH2PRDALK___ELC_23,31.536,IndustrialBuildingHydrogenProductionAlkaline Electrolysed
