regions,periods,input_comm,tech,TIS,ti_split_notes
TO,2020,INDBDGELC,INDBDGSHSEP_EX,0.484680218,IndustryBuildingSpace HeatingSelf produced
TO,2020,INDBDGNGA,INDBDGSHSEP_EX,0.469158185,IndustryBuildingSpace HeatingSelf produced
TO,2020,INDBDGLFO,INDBDGSHSEP_EX,0.015873742,IndustryBuildingSpace HeatingSelf produced
TO,2020,INDBDGHFO,INDBDGSHSEP_EX,0.01626449,IndustryBuildingSpace HeatingSelf produced
TO,2020,INDBDGPRO,INDBDGSHSEP_EX,0.014023366,IndustryBuildingSpace HeatingSelf produced
TO,2020,INDBDGELC,INDBDGWHSEP_EX,0.247019853,IndustryBuildingWater HeatingSelf produced
TO,2020,INDBDGNGA,INDBDGWHSEP_EX,0.703653655,IndustryBuildingWater HeatingSelf produced
TO,2020,INDBDGLFO,INDBDGWHSEP_EX,0.010852754,IndustryBuildingWater HeatingSelf produced
TO,2020,INDBDGHFO,INDBDGWHSEP_EX,0.014871843,IndustryBuildingWater HeatingSelf produced
TO,2020,INDBDGPRO,INDBDGWHSEP_EX,0.023601895,IndustryBuildingWater HeatingSelf produced
TO,2021,INDBDGELC,INDBDGLISEP_EX,1,IndustryBuildingLightingSelf produced
TO,2021,INDBDGELC,INDBDGSCSEP_EX,0.923874025,IndustryBuildingSpace CoolingSelf produced
TO,2021,INDBDGNGA,INDBDGSCSEP_EX,0.076125975,IndustryBuildingSpace CoolingSelf produced
TO,2021,INDBDGELC,INDBDGIPSEPMENE_EX,0.174626729,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2021,INDBDGNGA,INDBDGIPSEPMENE_EX,0.763693249,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2021,INDBDGLFO,INDBDGIPSEPMENE_EX,0.031359668,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2021,INDBDGHFO,INDBDGIPSEPMENE_EX,0.002789249,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2021,INDBDGPCOK,INDBDGIPSEPMENE_EX,0.015523658,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2021,INDBDGCOA,INDBDGIPSEPMENE_EX,0.006425867,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2021,INDBDGBMA,INDBDGIPSEPMENE_EX,0.00558158,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2021,INDBDGELC,INDBDGSHSEP_EX,0.484680218,IndustryBuildingSpace HeatingSelf produced
TO,2021,INDBDGNGA,INDBDGSHSEP_EX,0.469158185,IndustryBuildingSpace HeatingSelf produced
TO,2021,INDBDGLFO,INDBDGSHSEP_EX,0.015873742,IndustryBuildingSpace HeatingSelf produced
TO,2021,INDBDGHFO,INDBDGSHSEP_EX,0.01626449,IndustryBuildingSpace HeatingSelf produced
TO,2021,INDBDGPRO,INDBDGSHSEP_EX,0.014023366,IndustryBuildingSpace HeatingSelf produced
TO,2021,INDBDGELC,INDBDGWHSEP_EX,0.247019853,IndustryBuildingWater HeatingSelf produced
TO,2021,INDBDGNGA,INDBDGWHSEP_EX,0.703653655,IndustryBuildingWater HeatingSelf produced
TO,2021,INDBDGLFO,INDBDGWHSEP_EX,0.010852754,IndustryBuildingWater HeatingSelf produced
TO,2021,INDBDGHFO,INDBDGWHSEP_EX,0.014871843,IndustryBuildingWater HeatingSelf produced
TO,2021,INDBDGPRO,INDBDGWHSEP_EX,0.023601895,IndustryBuildingWater HeatingSelf produced
TO,2022,INDBDGELC,INDBDGLISEP_EX,1,IndustryBuildingLightingSelf produced
TO,2022,INDBDGELC,INDBDGSCSEP_EX,0.923874025,IndustryBuildingSpace CoolingSelf produced
TO,2022,INDBDGNGA,INDBDGSCSEP_EX,0.076125975,IndustryBuildingSpace CoolingSelf produced
TO,2022,INDBDGELC,INDBDGIPSEPMENE_EX,0.174626729,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2022,INDBDGNGA,INDBDGIPSEPMENE_EX,0.763693249,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2022,INDBDGLFO,INDBDGIPSEPMENE_EX,0.031359668,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2022,INDBDGHFO,INDBDGIPSEPMENE_EX,0.002789249,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2022,INDBDGPCOK,INDBDGIPSEPMENE_EX,0.015523658,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2022,INDBDGCOA,INDBDGIPSEPMENE_EX,0.006425867,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2022,INDBDGBMA,INDBDGIPSEPMENE_EX,0.00558158,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2022,INDBDGELC,INDBDGSHSEP_EX,0.484680218,IndustryBuildingSpace HeatingSelf produced
TO,2022,INDBDGNGA,INDBDGSHSEP_EX,0.469158185,IndustryBuildingSpace HeatingSelf produced
TO,2022,INDBDGLFO,INDBDGSHSEP_EX,0.015873742,IndustryBuildingSpace HeatingSelf produced
TO,2022,INDBDGHFO,INDBDGSHSEP_EX,0.01626449,IndustryBuildingSpace HeatingSelf produced
TO,2022,INDBDGPRO,INDBDGSHSEP_EX,0.014023366,IndustryBuildingSpace HeatingSelf produced
TO,2022,INDBDGELC,INDBDGWHSEP_EX,0.247019853,IndustryBuildingWater HeatingSelf produced
TO,2022,INDBDGNGA,INDBDGWHSEP_EX,0.703653655,IndustryBuildingWater HeatingSelf produced
TO,2022,INDBDGLFO,INDBDGWHSEP_EX,0.010852754,IndustryBuildingWater HeatingSelf produced
TO,2022,INDBDGHFO,INDBDGWHSEP_EX,0.014871843,IndustryBuildingWater HeatingSelf produced
TO,2022,INDBDGPRO,INDBDGWHSEP_EX,0.023601895,IndustryBuildingWater HeatingSelf produced
TO,2023,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2024,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2025,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2026,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2027,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2028,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2029,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2030,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2031,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2032,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2033,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2034,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2035,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2036,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2037,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2038,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2039,INDBDGHH2,INDBDGIPSEPMENE_EX,0,IndustryBuildingWater HeatingSelf produced
TO,2040,INDBDGHH2,INDBDGIPSEPMENE_EX,0.99,IndustryBuildingWater HeatingSelf produced
TO,2041,INDBDGHH2,INDBDGIPSEPMENE_EX,0.99,IndustryBuildingWater HeatingSelf produced
TO,2042,INDBDGHH2,INDBDGIPSEPMENE_EX,0.99,IndustryBuildingWater HeatingSelf produced
TO,2043,INDBDGHH2,INDBDGIPSEPMENE_EX,0.99,IndustryBuildingWater HeatingSelf produced
TO,2044,INDBDGHH2,INDBDGIPSEPMENE_EX,0.99,IndustryBuildingWater HeatingSelf produced
TO,2045,INDBDGHH2,INDBDGIPSEPMENE_EX,0.99,IndustryBuildingWater HeatingSelf produced
TO,2046,INDBDGHH2,INDBDGIPSEPMENE_EX,0.99,IndustryBuildingWater HeatingSelf produced
TO,2047,INDBDGHH2,INDBDGIPSEPMENE_EX,0.99,IndustryBuildingWater HeatingSelf produced
TO,2048,INDBDGHH2,INDBDGIPSEPMENE_EX,0.99,IndustryBuildingWater HeatingSelf produced
TO,2049,INDBDGHH2,INDBDGIPSEPMENE_EX,0.99,IndustryBuildingWater HeatingSelf produced
TO,2050,INDBDGHH2,INDBDGIPSEPMENE_EX,0.99,IndustryBuildingWater HeatingSelf produced
