regions,emis_comm,input_comm,tech,vintage,output_comm,emis_act,emis_act_units,emis_act_notes
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2025,VKTFRETRAROATRULGT,0.011425077073036331,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2025,VKTFRETRAROATRULGT,0.03696348086276086,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2026,VKTFRETRAROATRULGT,452.1608788202484,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2026,VKTFRETRAROATRULGT,441.13850487396917,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2026,VKTFRETRAROATRULGT,0.01118889209211461,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2026,VKTFRETRAROATRULGT,0.03619935306155983,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2027,VKTFRETRAROATRULGT,443.0029012233905,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2027,VKTFRETRAROATRULGT,432.2037722732896,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2027,VKTFRETRAROATRULGT,0.010962274470128828,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2027,VKTFRETRAROATRULGT,0.03546617847727585,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2028,VKTFRETRAROATRULGT,434.20852440455127,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2028,VKTFRETRAROATRULGT,423.6237769157007,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2028,VKTFRETRAROATRULGT,0.010744654287020275,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2028,VKTFRETRAROATRULGT,0.034762113251084276,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2029,VKTFRETRAROATRULGT,425.75652076105763,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2029,VKTFRETRAROATRULGT,415.37780866606283,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2029,VKTFRETRAROATRULGT,0.010535506257726028,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2029,VKTFRETRAROATRULGT,0.03408545793148497,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2030,VKTFRETRAROATRULGT,417.6272762571901,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2030,VKTFRETRAROATRULGT,407.44673162209625,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2030,VKTFRETRAROATRULGT,0.010334345025508174,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2030,VKTFRETRAROATRULGT,0.033434642246839626,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2031,VKTFRETRAROATRULGT,416.0237713849535,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2031,VKTFRETRAROATRULGT,405.88231555907413,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2031,VKTFRETRAROATRULGT,0.0102946656905081,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2031,VKTFRETRAROATRULGT,0.03330626794086809,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2032,VKTFRETRAROATRULGT,414.4325305267604,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2032,VKTFRETRAROATRULGT,404.3298645489178,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2032,VKTFRETRAROATRULGT,0.010255289833177542,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2032,VKTFRETRAROATRULGT,0.033178875474315035,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2033,VKTFRETRAROATRULGT,412.8534182723788,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2033,VKTFRETRAROATRULGT,402.78924648230486,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2033,VKTFRETRAROATRULGT,0.010216214102739051,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2033,VKTFRETRAROATRULGT,0.03305245400643099,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2034,VKTFRETRAROATRULGT,411.2862941224419,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2034,VKTFRETRAROATRULGT,401.26032428483654,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2034,VKTFRETRAROATRULGT,0.010177435022482615,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2034,VKTFRETRAROATRULGT,0.03292699228903767,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2035,VKTFRETRAROATRULGT,409.73102207851787,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2035,VKTFRETRAROATRULGT,399.7429652733293,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2035,VKTFRETRAROATRULGT,0.010138949227075563,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2035,VKTFRETRAROATRULGT,0.03280247943429518,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2036,VKTFRETRAROATRULGT,408.44269934918077,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2036,VKTFRETRAROATRULGT,398.4860481245088,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2036,VKTFRETRAROATRULGT,0.010107069193499943,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2036,VKTFRETRAROATRULGT,0.032699338159759915,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2037,VKTFRETRAROATRULGT,407.1624530059112,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2037,VKTFRETRAROATRULGT,397.23701048283164,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2037,VKTFRETRAROATRULGT,0.010075389013154525,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2037,VKTFRETRAROATRULGT,0.032596843469138506,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2038,VKTFRETRAROATRULGT,405.89020734074205,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2038,VKTFRETRAROATRULGT,395.995778485872,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2038,VKTFRETRAROATRULGT,0.010043906812617012,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2038,VKTFRETRAROATRULGT,0.032494989301359425,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2039,VKTFRETRAROATRULGT,404.625887589007,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2039,VKTFRETRAROATRULGT,394.76227919150966,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2039,VKTFRETRAROATRULGT,0.010012620741807431,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2039,VKTFRETRAROATRULGT,0.03239376967087044,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2040,VKTFRETRAROATRULGT,403.3694199146934,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2040,VKTFRETRAROATRULGT,393.5364405636404,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2040,VKTFRETRAROATRULGT,0.009981528973625704,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2040,VKTFRETRAROATRULGT,0.03229317866646601,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2041,VKTFRETRAROATRULGT,402.1207318468101,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2041,VKTFRETRAROATRULGT,392.3181918979061,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2041,VKTFRETRAROATRULGT,0.009950629714749724,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2041,VKTFRETRAROATRULGT,0.032193210486222285,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2042,VKTFRETRAROATRULGT,400.8797509075012,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2042,VKTFRETRAROATRULGT,391.1074624832513,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2042,VKTFRETRAROATRULGT,0.009919921171687513,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2042,VKTFRETRAROATRULGT,0.0320938593276658,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2043,VKTFRETRAROATRULGT,399.6464059616091,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2043,VKTFRETRAROATRULGT,389.9041829185878,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2043,VKTFRETRAROATRULGT,0.009889401584172675,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2043,VKTFRETRAROATRULGT,0.03199511949581762,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2044,VKTFRETRAROATRULGT,398.42062674670785,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2044,VKTFRETRAROATRULGT,388.7082846542842,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2044,VKTFRETRAROATRULGT,0.009859069213534879,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2044,VKTFRETRAROATRULGT,0.03189698536556843,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2045,VKTFRETRAROATRULGT,397.20234385975976,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2045,VKTFRETRAROATRULGT,387.51969997914813,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2045,VKTFRETRAROATRULGT,0.009828922342369692,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2045,VKTFRETRAROATRULGT,0.03179945138061035,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2046,VKTFRETRAROATRULGT,395.9914883069115,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2046,VKTFRETRAROATRULGT,386.3383615811967,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2046,VKTFRETRAROATRULGT,0.009798959263398096,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2046,VKTFRETRAROATRULGT,0.031702512017394165,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2047,VKTFRETRAROATRULGT,394.78799280725434,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2047,VKTFRETRAROATRULGT,385.1642038196351,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2047,VKTFRETRAROATRULGT,0.009769178311728542,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2047,VKTFRETRAROATRULGT,0.031606161889506594,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2048,VKTFRETRAROATRULGT,393.5917904581996,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2048,VKTFRETRAROATRULGT,383.99716142276617,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2048,VKTFRETRAROATRULGT,0.009739577831831145,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2048,VKTFRETRAROATRULGT,0.03151039564082209,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2049,VKTFRETRAROATRULGT,392.4028151655646,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2049,VKTFRETRAROATRULGT,382.8371699075922,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2049,VKTFRETRAROATRULGT,0.009710156188180342,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2049,VKTFRETRAROATRULGT,0.031415207979934974,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2050,VKTFRETRAROATRULGT,391.2210016313999,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2050,VKTFRETRAROATRULGT,381.6841655679388,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2050,VKTFRETRAROATRULGT,0.009680911764953656,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTCONVDSL____23,2050,VKTFRETRAROATRULGT,0.031320593679184806,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2023,VKTFRETRAROATRULGT,477.67746750464556,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2023,VKTFRETRAROATRULGT,466.0330729557732,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2023,VKTFRETRAROATRULGT,0.01182030973729769,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2023,VKTFRETRAROATRULGT,0.03824217464560115,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2024,VKTFRETRAROATRULGT,472.5113424137779,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2024,VKTFRETRAROATRULGT,460.992883046988,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2024,VKTFRETRAROATRULGT,0.01169247201651366,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2024,VKTFRETRAROATRULGT,0.037828582061889715,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2025,VKTFRETRAROATRULGT,467.4557689968878,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2025,VKTFRETRAROATRULGT,456.0605498822383,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2025,VKTFRETRAROATRULGT,0.011567369938746703,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2025,VKTFRETRAROATRULGT,0.03742384008703303,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2026,VKTFRETRAROATRULGT,460.10853004670037,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,CO2,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2026,VKTFRETRAROATRULGT,448.89241535920286,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,CH4,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2026,VKTFRETRAROATRULGT,0.011385559729948633,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,N2O,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2026,VKTFRETRAROATRULGT,0.03683563064821688,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
TO,CO2e,FRETRADSL,FRETRAROATRULGTHYBDSL____23,2027,VKTFRETRAROATRULGT,452.9886776938497,t/MVkm,Freight TransportationTransportationRoadTruckPassenger Light TrucksHybridDiesel2023
