regions,vintage,tech,group_name,max_share_g,tech_desc
TO,2023,RESBDGSATNewSHFUR___STDKER_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHFUR___STDKER_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHFUR___STDLFO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHFUR___STDLFO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHFUR___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHFUR___STDPRO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHFUR___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHHEP___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHHEP___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHHEP___STDGEO_23M,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHHEP___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHPLT___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHPLT1000WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHPLT1500WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHPLT500WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHPST___STDBWP_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewSHSTV___STDBMA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWH______STDBMA_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWH______STDBWP_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWH______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWH______STDKER_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWH______STDLFO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWH______STDNGA_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWH______STDPRO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWHHEP___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWHSTHBCKSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWHSTHBCKSTDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWHSYS___STDBMA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWHSYS___STDBWP_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWHSYS___STDKER_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWHSYS___STDLFO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWHSYS___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWHWTK___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSATNewWHWTK___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewCDY______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewCDY______STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewCWA______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewCWA___CBSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewCWA___FRSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewCWA___TPSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewDWA______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewDWA______STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewFRZ______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewFRZ___CHSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewFRZ___STGSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewLIFLC___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewLIFLC___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewLIFLU___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewLIFLUT12STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewLIFLUT5STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewLIFLUT8STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewLIHAL___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewLIHAL60WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewLIINC___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewLIINC60WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewLILED___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewLILED___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewRAG______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewREF______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewREF___FRDSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewREF___FRTSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSCCE___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSCCE___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSCRO___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSCWA___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSCWD___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHBOI___STDHH2_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHFIR___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHFUR___MEDNGA_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHFUR___STDBMA_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHFUR___STDBWP_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHFUR___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHFUR___STDKER_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHFUR___STDKER_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHFUR___STDLFO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHFUR___STDLFO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHFUR___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHFUR___STDPRO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHFUR___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHHEP___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHHEP___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHHEP___STDGEO_23M,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHHEP___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHPLT___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHPLT1000WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHPLT1500WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHPLT500WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHPST___STDBWP_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewSHSTV___STDBMA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWH______STDBMA_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWH______STDBWP_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWH______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWH______STDKER_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWH______STDLFO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWH______STDNGA_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWH______STDPRO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWHHEP___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWHSTHBCKSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWHSTHBCKSTDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWHSYS___STDBMA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWHSYS___STDBWP_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWHSYS___STDKER_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWHSYS___STDLFO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWHSYS___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWHWTK___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2023,RESBDGSDENewWHWTK___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewCDY______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewCDY______STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewCWA______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewCWA___CBSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewCWA___FRSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewCWA___TPSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewDWA______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewDWA______STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewFRZ______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewFRZ___CHSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewFRZ___STGSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewLIFLC___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewLIFLC___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewLIFLU___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewLIFLUT12STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewLIFLUT5STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewLIFLUT8STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewLIHAL___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewLIHAL60WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewLIINC___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewLIINC60WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewLILED___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewLILED___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewRAG______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewREF______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewREF___FRDSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewREF___FRTSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSCCE___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSCCE___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSCRO___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSCWA___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSCWD___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHBOI___STDHH2_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHFIR___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHFUR___MEDNGA_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHFUR___STDBMA_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHFUR___STDBWP_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHFUR___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHFUR___STDKER_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHFUR___STDKER_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHFUR___STDLFO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHFUR___STDLFO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHFUR___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHFUR___STDPRO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHFUR___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHHEP___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHHEP___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHHEP___STDGEO_23M,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHHEP___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHPLT___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHPLT1000WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHPLT1500WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHPLT500WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHPST___STDBWP_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewSHSTV___STDBMA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWH______STDBMA_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWH______STDBWP_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWH______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWH______STDKER_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWH______STDLFO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWH______STDNGA_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWH______STDPRO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWHHEP___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWHSTHBCKSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWHSTHBCKSTDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWHSYS___STDBMA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWHSYS___STDBWP_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWHSYS___STDKER_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWHSYS___STDLFO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWHSYS___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWHWTK___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSATNewWHWTK___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewCDY______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewCDY______STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewCWA______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewCWA___CBSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewCWA___FRSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewCWA___TPSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewDWA______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewDWA______STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewFRZ______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewFRZ___CHSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewFRZ___STGSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewLIFLC___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewLIFLC___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewLIFLU___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewLIFLUT12STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewLIFLUT5STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewLIFLUT8STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewLIHAL___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewLIHAL60WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewLIINC___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewLIINC60WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewLILED___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewLILED___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewRAG______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewREF______STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewREF___FRDSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewREF___FRTSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSCCE___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSCCE___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSCRO___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSCWA___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSCWD___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHBOI___STDHH2_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHFIR___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHFUR___MEDNGA_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHFUR___STDBMA_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHFUR___STDBWP_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHFUR___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHFUR___STDKER_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHFUR___STDKER_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHFUR___STDLFO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHFUR___STDLFO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHFUR___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHFUR___STDPRO_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHFUR___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHHEP___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHHEP___STDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHHEP___STDGEO_23M,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHHEP___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHPLT___STDELC_16,NZ50-BDG-2-RESBDG-ESR,0,
TO,2024,RESBDGSDENewSHPLT1000WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,0,
