regions,tech,group_name,act_fraction,tech_desc
TO,RESBDGSATNewSHHEP___STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewSHHEP___STDGEO_23M,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewSHHEP___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewSHPLT___STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewSHPLT1000WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewSHPLT1500WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewSHPLT500WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewSHPST___STDBWP_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewSHSTV___STDBMA_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWH______STDBMA_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWH______STDBWP_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWH______STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWH______STDKER_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWH______STDLFO_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWH______STDNGA_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWH______STDPRO_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWHHEP___STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWHSTHBCKSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWHSTHBCKSTDNGA_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWHSYS___STDBMA_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWHSYS___STDBWP_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWHSYS___STDKER_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWHSYS___STDLFO_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWHSYS___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWHWTK___STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSATNewWHWTK___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewCDY______STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewCDY______STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewCWA______STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewCWA___CBSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewCWA___FRSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewCWA___TPSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewDWA______STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewDWA______STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewFRZ______STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewFRZ___CHSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewFRZ___STGSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewLIFLC___STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewLIFLC___STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewLIFLU___STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewLIFLUT12STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewLIFLUT5STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewLIFLUT8STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewLIHAL___STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewLIHAL60WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewLIINC___STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewLIINC60WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewLILED___STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewLILED___STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewRAG______STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewREF______STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewREF___FRDSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewREF___FRTSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSCCE___STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSCCE___STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSCRO___STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSCWA___STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSCWD___STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHBOI___STDHH2_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHFIR___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHFUR___MEDNGA_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHFUR___STDBMA_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHFUR___STDBWP_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHFUR___STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHFUR___STDKER_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHFUR___STDKER_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHFUR___STDLFO_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHFUR___STDLFO_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHFUR___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHFUR___STDPRO_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHFUR___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHHEP___STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHHEP___STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHHEP___STDGEO_23M,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHHEP___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHPLT___STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHPLT1000WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHPLT1500WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHPLT500WSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHPST___STDBWP_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewSHSTV___STDBMA_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWH______STDBMA_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWH______STDBWP_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWH______STDELC_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWH______STDKER_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWH______STDLFO_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWH______STDNGA_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWH______STDPRO_16,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWHHEP___STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWHSTHBCKSTDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWHSTHBCKSTDNGA_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWHSYS___STDBMA_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWHSYS___STDBWP_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWHSYS___STDKER_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWHSYS___STDLFO_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWHSYS___STDPRO_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWHWTK___STDELC_23,NZ50-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDENewWHWTK___STDNGA_23,NZ50-BDG-2-RESBDG-ESR,1,
