regions,periods,demand_comm,demand,demand_units,demand_notes
TO,2043,ADEMSLDWASHISBR,524.9465575,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2043,ADEMSLDWASHISTK,99.98269323,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2043,ADEMSLDWASHISAH,316.7731233,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2043,ADEMSLDWASHISCF,849.9528247,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2044,ADEMSLDWASGRB,545.4483174,kt,Aggregated DemandSolidWasteGreen Bin
TO,2044,ADEMSLDWASREC,519.1728332,kt,Aggregated DemandSolidWasteRecycled
TO,2044,ADEMSLDWASLDF,131.5823894,kt,Aggregated DemandSolidWasteLandfill
TO,2044,ADEMSLDWASHISGL,5378.551253,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2044,ADEMSLDWASHISBW,1411.079813,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2044,ADEMSLDWASHISKV,2972.239608,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2044,ADEMSLDWASHISBR,501.847587,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2044,ADEMSLDWASHISTK,95.58320295,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2044,ADEMSLDWASHISAH,302.8343082,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2044,ADEMSLDWASHISCF,812.5527601,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2045,ADEMSLDWASGRB,554.4037545,kt,Aggregated DemandSolidWasteGreen Bin
TO,2045,ADEMSLDWASREC,527.6968665,kt,Aggregated DemandSolidWasteRecycled
TO,2045,ADEMSLDWASLDF,120.2334023,kt,Aggregated DemandSolidWasteLandfill
TO,2045,ADEMSLDWASHISGL,5267.673886,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2045,ADEMSLDWASHISBW,1348.988748,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2045,ADEMSLDWASHISKV,2841.453581,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2045,ADEMSLDWASHISBR,479.7650295,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2045,ADEMSLDWASHISTK,91.37730133,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2045,ADEMSLDWASHISAH,289.508836,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2045,ADEMSLDWASHISCF,776.7983925,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2046,ADEMSLDWASGRB,563.2960586,kt,Aggregated DemandSolidWasteGreen Bin
TO,2046,ADEMSLDWASREC,536.1608081,kt,Aggregated DemandSolidWasteRecycled
TO,2046,ADEMSLDWASLDF,108.7374923,kt,Aggregated DemandSolidWasteLandfill
TO,2046,ADEMSLDWASHISGL,5150.8258,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2046,ADEMSLDWASHISBW,1289.629846,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2046,ADEMSLDWASHISKV,2716.422468,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2046,ADEMSLDWASHISBR,458.65416,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2046,ADEMSLDWASHISTK,87.35646997,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2046,ADEMSLDWASHISAH,276.7697182,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2046,ADEMSLDWASHISCF,742.6173071,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2047,ADEMSLDWASGRB,572.1771925,kt,Aggregated DemandSolidWasteGreen Bin
TO,2047,ADEMSLDWASREC,544.6141176,kt,Aggregated DemandSolidWasteRecycled
TO,2047,ADEMSLDWASLDF,97.11228783,kt,Aggregated DemandSolidWasteLandfill
TO,2047,ADEMSLDWASHISGL,5028.129263,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2047,ADEMSLDWASHISBW,1232.882886,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2047,ADEMSLDWASHISKV,2596.893039,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2047,ADEMSLDWASHISBR,438.472222,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2047,ADEMSLDWASHISTK,83.51256531,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2047,ADEMSLDWASHISAH,264.5911537,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2047,ADEMSLDWASHISCF,709.9402756,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2048,ADEMSLDWASGRB,581.1150332,kt,Aggregated DemandSolidWasteGreen Bin
TO,2048,ADEMSLDWASREC,553.1214022,kt,Aggregated DemandSolidWasteRecycled
TO,2048,ADEMSLDWASLDF,85.37263492,kt,Aggregated DemandSolidWasteLandfill
TO,2048,ADEMSLDWASHISGL,4899.718017,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2048,ADEMSLDWASHISBW,1178.632934,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2048,ADEMSLDWASHISKV,2482.623206,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2048,ADEMSLDWASHISBR,419.1783401,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2048,ADEMSLDWASHISTK,79.83780214,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2048,ADEMSLDWASHISAH,252.9484766,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2048,ADEMSLDWASHISCF,678.7011157,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2049,ADEMSLDWASGRB,590.1680722,kt,Aggregated DemandSolidWasteGreen Bin
TO,2049,ADEMSLDWASREC,561.7383357,kt,Aggregated DemandSolidWasteRecycled
TO,2049,ADEMSLDWASLDF,73.52594093,kt,Aggregated DemandSolidWasteLandfill
TO,2049,ADEMSLDWASHISGL,4765.73411,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2049,ADEMSLDWASHISBW,1126.770117,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2049,ADEMSLDWASHISKV,2373.381533,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2049,ADEMSLDWASHISBR,400.7334376,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2049,ADEMSLDWASHISTK,76.3247378,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2049,ADEMSLDWASHISAH,241.8181067,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2049,ADEMSLDWASHISCF,648.8365575,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2050,ADEMSLDWASGRB,599.3702302,kt,Aggregated DemandSolidWasteGreen Bin
TO,2050,ADEMSLDWASREC,570.4972049,kt,Aggregated DemandSolidWasteRecycled
TO,2050,ADEMSLDWASLDF,61.57197027,kt,Aggregated DemandSolidWasteLandfill
TO,2050,ADEMSLDWASHISGL,4626.320422,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2050,ADEMSLDWASHISBW,1077.189394,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2050,ADEMSLDWASHISKV,2268.946769,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2050,ADEMSLDWASHISBR,383.1001572,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2050,ADEMSLDWASHISTK,72.96625714,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2050,ADEMSLDWASHISAH,231.177501,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2050,ADEMSLDWASHISCF,620.2861151,kt,Aggregated DemandSolidWasteHistorical LF waste
