regions,periods,tech,maxcap,maxcap_units,maxcap_notes
TO,2016,RESBDGAPAOldWH______STDNGA_16,0.767142693,,
TO,2016,RESBDGAPAOldWH______STDPRO_16,0.14076133,,
TO,2016,RESBDGSATNewAPLOTH___STDELC_16,0,,
TO,2016,RESBDGSATNewCDY______STDELC_16,0,,
TO,2016,RESBDGSATNewCWA______STDELC_16,0,,
TO,2016,RESBDGSATNewDWA______STDELC_16,0,,
TO,2016,RESBDGSATNewFRZ______STDELC_16,0,,
TO,2016,RESBDGSATNewLIFLC___STDELC_16,0,,
TO,2016,RESBDGSATNewLIFLU___STDELC_16,0,,
TO,2016,RESBDGSATNewLIHAL___STDELC_16,0,,
TO,2016,RESBDGSATNewLIINC___STDELC_16,0,,
TO,2016,RESBDGSATNewLILED___HIGELC_16,0,,
TO,2016,RESBDGSATNewLILED___STDELC_16,0,,
TO,2016,RESBDGSATNewRAG______STDELC_16,0,,
TO,2016,RESBDGSATNewREF______STDELC_16,0,,
TO,2016,RESBDGSATNewSCCE___STDELC_16,0,,
TO,2016,RESBDGSATNewSCRO___STDELC_16,0,,
TO,2016,RESBDGSATNewSHFUR___HIGNGA_16,0,,
TO,2016,RESBDGSATNewSHFUR___MEDNGA_16,0,,
TO,2016,RESBDGSATNewSHFUR___STDBMA_16,0,,
TO,2016,RESBDGSATNewSHFUR___STDBWP_16,0,,
TO,2016,RESBDGSATNewSHFUR___STDKER_16,0,,
TO,2016,RESBDGSATNewSHFUR___STDLFO_16,0,,
TO,2016,RESBDGSATNewSHFUR___STDPRO_16,0,,
TO,2016,RESBDGSATNewSHHEP___STDELC_16,0,,
TO,2016,RESBDGSATNewSHPLT___STDELC_16,0,,
TO,2016,RESBDGSATNewWH______STDBMA_16,0,,
TO,2016,RESBDGSATNewWH______STDBWP_16,0,,
TO,2016,RESBDGSATNewWH______STDELC_16,0,,
TO,2016,RESBDGSATNewWH______STDKER_16,0,,
TO,2016,RESBDGSATNewWH______STDLFO_16,0,,
TO,2016,RESBDGSATNewWH______STDNGA_16,0,,
TO,2016,RESBDGSATNewWH______STDPRO_16,0,,
TO,2016,RESBDGSATOldAPLOTH___STDELC_16,0.001725133,,
TO,2016,RESBDGSATOldCDY______STDELC_16,0.01174302,,
TO,2016,RESBDGSATOldCWA______STDELC_16,0.015151984,,
TO,2016,RESBDGSATOldDWA______STDELC_16,0.008910528,,
TO,2016,RESBDGSATOldFRZ______STDELC_16,0.012902316,,
TO,2016,RESBDGSATOldLIFLC___STDELC_16,0.003176718,,
TO,2016,RESBDGSATOldLIFLU___STDELC_16,0,,
TO,2016,RESBDGSATOldLIHAL___STDELC_16,0,,
TO,2016,RESBDGSATOldLIINC___STDELC_16,0,,
TO,2016,RESBDGSATOldLILED___HIGELC_16,0.016808444,,
TO,2016,RESBDGSATOldLILED___STDELC_16,0.016809467,,
TO,2016,RESBDGSATOldRAG______STDELC_16,0.00598877,,
TO,2016,RESBDGSATOldREF______STDELC_16,0.013875733,,
TO,2016,RESBDGSATOldSCCE___STDELC_16,0.680524248,,
TO,2016,RESBDGSATOldSCRO___STDELC_16,0.327291779,,
TO,2016,RESBDGSATOldSHFUR___HIGNGA_16,9.081395246,,
TO,2016,RESBDGSATOldSHFUR___MEDNGA_16,8.282299773,,
TO,2016,RESBDGSATOldSHFUR___STDBMA_16,2.84874472,,
TO,2016,RESBDGSATOldSHFUR___STDBWP_16,0.008642223,,
TO,2016,RESBDGSATOldSHFUR___STDKER_16,0.008649134,,
TO,2016,RESBDGSATOldSHFUR___STDLFO_16,1.554493096,,
TO,2016,RESBDGSATOldSHFUR___STDPRO_16,0.008642956,,
TO,2016,RESBDGSATOldSHHEP___STDELC_16,6.294832052,,
TO,2016,RESBDGSATOldSHPLT___STDELC_16,3.556815253,,
TO,2016,RESBDGSATOldWH______STDBMA_16,0.018168611,,
TO,2016,RESBDGSATOldWH______STDBWP_16,0.018294777,,
TO,2016,RESBDGSATOldWH______STDELC_16,0.045809075,,
TO,2016,RESBDGSATOldWH______STDKER_16,0.018288073,,
TO,2016,RESBDGSATOldWH______STDLFO_16,0.0181711,,
TO,2016,RESBDGSATOldWH______STDNGA_16,0.499921887,,
TO,2016,RESBDGSATOldWH______STDPRO_16,0.018293826,,
TO,2016,RESBDGSDENewAPLOTH___STDELC_16,0,,
TO,2016,RESBDGSDENewCDY______STDELC_16,0,,
TO,2016,RESBDGSDENewCWA______STDELC_16,0,,
TO,2016,RESBDGSDENewDWA______STDELC_16,0,,
TO,2016,RESBDGSDENewFRZ______STDELC_16,0,,
TO,2016,RESBDGSDENewLIFLC___STDELC_16,0,,
TO,2016,RESBDGSDENewLIFLU___STDELC_16,0,,
TO,2016,RESBDGSDENewLIHAL___STDELC_16,0,,
TO,2016,RESBDGSDENewLIINC___STDELC_16,0,,
TO,2016,RESBDGSDENewLILED___HIGELC_16,0,,
TO,2016,RESBDGSDENewLILED___STDELC_16,0,,
TO,2016,RESBDGSDENewRAG______STDELC_16,0,,
TO,2016,RESBDGSDENewREF______STDELC_16,0,,
TO,2016,RESBDGSDENewSCCE___STDELC_16,0,,
TO,2016,RESBDGSDENewSCRO___STDELC_16,0,,
TO,2016,RESBDGSDENewSHFUR___HIGNGA_16,0,,
TO,2016,RESBDGSDENewSHFUR___MEDNGA_16,0,,
TO,2016,RESBDGSDENewSHFUR___STDBMA_16,0,,
TO,2016,RESBDGSDENewSHFUR___STDBWP_16,0,,
TO,2016,RESBDGSDENewSHFUR___STDKER_16,0,,
TO,2016,RESBDGSDENewSHFUR___STDLFO_16,0,,
TO,2016,RESBDGSDENewSHFUR___STDPRO_16,0,,
TO,2016,RESBDGSDENewSHHEP___STDELC_16,0,,
TO,2016,RESBDGSDENewSHPLT___STDELC_16,0,,
TO,2016,RESBDGSDENewWH______STDBMA_16,0,,
TO,2016,RESBDGSDENewWH______STDBWP_16,0,,
TO,2016,RESBDGSDENewWH______STDELC_16,0,,
TO,2016,RESBDGSDENewWH______STDKER_16,0,,
TO,2016,RESBDGSDENewWH______STDLFO_16,0,,
TO,2016,RESBDGSDENewWH______STDNGA_16,0,,
TO,2016,RESBDGSDENewWH______STDPRO_16,0,,
TO,2016,RESBDGSDEOldAPLOTH___STDELC_16,0,,
TO,2016,RESBDGSDEOldCDY______STDELC_16,0.008442606,,
TO,2016,RESBDGSDEOldCWA______STDELC_16,0.015538181,,
TO,2016,RESBDGSDEOldDWA______STDELC_16,0.00437017,,
TO,2016,RESBDGSDEOldFRZ______STDELC_16,0.013504704,,
TO,2016,RESBDGSDEOldLIFLC___STDELC_16,0.003281124,,
TO,2016,RESBDGSDEOldLIFLU___STDELC_16,0,,
TO,2016,RESBDGSDEOldLIHAL___STDELC_16,0,,
TO,2016,RESBDGSDEOldLIINC___STDELC_16,0,,
TO,2016,RESBDGSDEOldLILED___HIGELC_16,0.017746512,,
TO,2016,RESBDGSDEOldLILED___STDELC_16,0.017747826,,
TO,2016,RESBDGSDEOldRAG______STDELC_16,0.006049445,,
TO,2016,RESBDGSDEOldREF______STDELC_16,0.014386225,,
TO,2016,RESBDGSDEOldSCCE___STDELC_16,15.65345251,,
TO,2016,RESBDGSDEOldSCRO___STDELC_16,8.276099698,,
TO,2016,RESBDGSDEOldSHFUR___HIGNGA_16,17.77019754,,
TO,2016,RESBDGSDEOldSHFUR___MEDNGA_16,17.33860604,,
TO,2016,RESBDGSDEOldSHFUR___STDBMA_16,6.832182021,,
TO,2016,RESBDGSDEOldSHFUR___STDBWP_16,0.009421526,,
TO,2016,RESBDGSDEOldSHFUR___STDKER_16,0.00943158,,
TO,2016,RESBDGSDEOldSHFUR___STDLFO_16,4.161778037,,
TO,2016,RESBDGSDEOldSHFUR___STDPRO_16,0.009422523,,
TO,2016,RESBDGSDEOldSHHEP___STDELC_16,15.91616989,,
TO,2016,RESBDGSDEOldSHPLT___STDELC_16,13.41787047,,
TO,2016,RESBDGSDEOldWH______STDBMA_16,0.083199806,,
TO,2016,RESBDGSDEOldWH______STDBWP_16,0.085160949,,
TO,2016,RESBDGSDEOldWH______STDELC_16,0.09302537,,
TO,2016,RESBDGSDEOldWH______STDKER_16,0.085140006,,
TO,2016,RESBDGSDEOldWH______STDLFO_16,0.082972427,,
TO,2016,RESBDGSDEOldWH______STDNGA_16,0.58581285,,
TO,2016,RESBDGSDEOldWH______STDPRO_16,0.085153382,,
TO,2017,RESBDGAPANewAPLOTH___STDELC_16,0,,
TO,2017,RESBDGAPANewCDY______STDELC_16,0,,
TO,2017,RESBDGAPANewCWA______STDELC_16,0,,
TO,2017,RESBDGAPANewDWA______STDELC_16,0,,
TO,2017,RESBDGAPANewFRZ______STDELC_16,0,,
TO,2017,RESBDGAPANewLIFLC___STDELC_16,0,,
TO,2017,RESBDGAPANewLIFLU___STDELC_16,0,,
TO,2017,RESBDGAPANewLIHAL___STDELC_16,0,,
TO,2017,RESBDGAPANewLIINC___STDELC_16,0,,
TO,2017,RESBDGAPANewLILED___HIGELC_16,0,,
TO,2017,RESBDGAPANewLILED___STDELC_16,0,,
TO,2017,RESBDGAPANewRAG______STDELC_16,0,,
TO,2017,RESBDGAPANewREF______STDELC_16,0,,
TO,2017,RESBDGAPANewSCCE___STDELC_16,0,,
TO,2017,RESBDGAPANewSCRO___STDELC_16,0,,
TO,2017,RESBDGAPANewSHFUR___HIGNGA_16,0,,
TO,2017,RESBDGAPANewSHFUR___MEDNGA_16,0,,
TO,2017,RESBDGAPANewSHFUR___STDBMA_16,0,,
TO,2017,RESBDGAPANewSHFUR___STDBWP_16,0,,
TO,2017,RESBDGAPANewSHFUR___STDKER_16,0,,
TO,2017,RESBDGAPANewSHFUR___STDLFO_16,0,,
TO,2017,RESBDGAPANewSHFUR___STDPRO_16,0,,
TO,2017,RESBDGAPANewSHHEP___STDELC_16,0,,
TO,2017,RESBDGAPANewSHPLT___STDELC_16,0,,
TO,2017,RESBDGAPANewWH______STDBMA_16,0,,
TO,2017,RESBDGAPANewWH______STDBWP_16,0,,
TO,2017,RESBDGAPANewWH______STDELC_16,0,,
TO,2017,RESBDGAPANewWH______STDKER_16,0,,
TO,2017,RESBDGAPANewWH______STDLFO_16,0,,
TO,2017,RESBDGAPANewWH______STDNGA_16,0,,
TO,2017,RESBDGAPANewWH______STDPRO_16,0,,
TO,2017,RESBDGAPAOldAPLOTH___STDELC_16,147.5095481,,
TO,2017,RESBDGAPAOldCDY______STDELC_16,11.3715571,,
TO,2017,RESBDGAPAOldCWA______STDELC_16,194.1722167,,
TO,2017,RESBDGAPAOldDWA______STDELC_16,7.067369147,,
TO,2017,RESBDGAPAOldFRZ______STDELC_16,39.07862273,,
TO,2017,RESBDGAPAOldLIFLC___STDELC_16,4.44561651,,
TO,2017,RESBDGAPAOldLIFLU___STDELC_16,267.1519137,,
TO,2017,RESBDGAPAOldLIHAL___STDELC_16,145.6135229,,
TO,2017,RESBDGAPAOldLIINC___STDELC_16,467.688563,,
TO,2017,RESBDGAPAOldLILED___HIGELC_16,4.867161614,,
TO,2017,RESBDGAPAOldLILED___STDELC_16,4.893919544,,
TO,2017,RESBDGAPAOldRAG______STDELC_16,1372.799002,,
TO,2017,RESBDGAPAOldREF______STDELC_16,122.2842538,,
TO,2017,RESBDGAPAOldSCCE___STDELC_16,12.95386453,,
TO,2017,RESBDGAPAOldSCRO___STDELC_16,4.378849204,,
TO,2017,RESBDGAPAOldSHFUR___HIGNGA_16,24.88459592,,
TO,2017,RESBDGAPAOldSHFUR___MEDNGA_16,16.11002498,,
TO,2017,RESBDGAPAOldSHFUR___STDBMA_16,4.828715311,,
TO,2017,RESBDGAPAOldSHFUR___STDBWP_16,0.015934198,,
TO,2017,RESBDGAPAOldSHFUR___STDKER_16,0.015945614,,
TO,2017,RESBDGAPAOldSHFUR___STDLFO_16,2.395621905,,
TO,2017,RESBDGAPAOldSHFUR___STDPRO_16,0.015935361,,
TO,2017,RESBDGAPAOldSHHEP___STDELC_16,10.68562668,,
TO,2017,RESBDGAPAOldSHPLT___STDELC_16,8.998998961,,
TO,2017,RESBDGAPAOldWH______STDBMA_16,0.359531528,,
TO,2017,RESBDGAPAOldWH______STDBWP_16,0.374254139,,
TO,2017,RESBDGAPAOldWH______STDELC_16,0.735001207,,
TO,2017,RESBDGAPAOldWH______STDKER_16,0.374091585,,
TO,2017,RESBDGAPAOldWH______STDLFO_16,0.355988406,,
TO,2017,RESBDGAPAOldWH______STDNGA_16,6.624917983,,
TO,2017,RESBDGAPAOldWH______STDPRO_16,0.374167594,,
TO,2017,RESBDGSATNewAPLOTH___STDELC_16,0,,
TO,2017,RESBDGSATNewCDY______STDELC_16,0,,
TO,2017,RESBDGSATNewCWA______STDELC_16,0,,
TO,2017,RESBDGSATNewDWA______STDELC_16,0,,
TO,2017,RESBDGSATNewFRZ______STDELC_16,0,,
TO,2017,RESBDGSATNewLIFLC___STDELC_16,0,,
TO,2017,RESBDGSATNewLIFLU___STDELC_16,0,,
TO,2017,RESBDGSATNewLIHAL___STDELC_16,0,,
TO,2017,RESBDGSATNewLIINC___STDELC_16,0,,
TO,2017,RESBDGSATNewLILED___HIGELC_16,0,,
TO,2017,RESBDGSATNewLILED___STDELC_16,0,,
TO,2017,RESBDGSATNewRAG______STDELC_16,0,,
TO,2017,RESBDGSATNewREF______STDELC_16,0,,
TO,2017,RESBDGSATNewSCCE___STDELC_16,0,,
TO,2017,RESBDGSATNewSCRO___STDELC_16,0,,
TO,2017,RESBDGSATNewSHFUR___HIGNGA_16,0,,
TO,2017,RESBDGSATNewSHFUR___MEDNGA_16,0,,
TO,2017,RESBDGSATNewSHFUR___STDBMA_16,0,,
TO,2017,RESBDGSATNewSHFUR___STDBWP_16,0,,
TO,2017,RESBDGSATNewSHFUR___STDKER_16,0,,
TO,2017,RESBDGSATNewSHFUR___STDLFO_16,0,,
TO,2017,RESBDGSATNewSHFUR___STDPRO_16,0,,
TO,2017,RESBDGSATNewSHHEP___STDELC_16,0,,
TO,2017,RESBDGSATNewSHPLT___STDELC_16,0,,
TO,2017,RESBDGSATNewWH______STDBMA_16,0,,
TO,2017,RESBDGSATNewWH______STDBWP_16,0,,
TO,2017,RESBDGSATNewWH______STDELC_16,0,,
TO,2017,RESBDGSATNewWH______STDKER_16,0,,
TO,2017,RESBDGSATNewWH______STDLFO_16,0,,
TO,2017,RESBDGSATNewWH______STDNGA_16,0,,
TO,2017,RESBDGSATNewWH______STDPRO_16,0,,
TO,2017,RESBDGSATOldAPLOTH___STDELC_16,3.189326235,,
TO,2017,RESBDGSATOldCDY______STDELC_16,0.253064899,,
TO,2017,RESBDGSATOldCWA______STDELC_16,65.93213853,,
TO,2017,RESBDGSATOldDWA______STDELC_16,0.157308066,,
TO,2017,RESBDGSATOldFRZ______STDELC_16,12.83786053,,
TO,2017,RESBDGSATOldLIFLC___STDELC_16,3.137247469,,
TO,2017,RESBDGSATOldLIFLU___STDELC_16,221.034279,,
TO,2017,RESBDGSATOldLIHAL___STDELC_16,124.9609851,,
TO,2017,RESBDGSATOldLIINC___STDELC_16,401.2867297,,
TO,2017,RESBDGSATOldLILED___HIGELC_16,6.898009183,,
TO,2017,RESBDGSATOldLILED___STDELC_16,6.909338718,,
TO,2017,RESBDGSATOldRAG______STDELC_16,466.1401337,,
TO,2017,RESBDGSATOldREF______STDELC_16,40.83506765,,
TO,2017,RESBDGSATOldSCCE___STDELC_16,0.727901751,,
TO,2017,RESBDGSATOldSCRO___STDELC_16,0.367308493,,
TO,2017,RESBDGSATOldSHFUR___HIGNGA_16,9.185455154,,
TO,2017,RESBDGSATOldSHFUR___MEDNGA_16,8.38397793,,
TO,2017,RESBDGSATOldSHFUR___STDBMA_16,2.88034957,,
TO,2017,RESBDGSATOldSHFUR___STDBWP_16,0.01446949,,
TO,2017,RESBDGSATOldSHFUR___STDKER_16,0.014477393,,
TO,2017,RESBDGSATOldSHFUR___STDLFO_16,1.592067855,,
TO,2017,RESBDGSATOldSHFUR___STDPRO_16,0.014470335,,
TO,2017,RESBDGSATOldSHHEP___STDELC_16,6.331472372,,
TO,2017,RESBDGSATOldSHPLT___STDELC_16,5.214484483,,
TO,2017,RESBDGSATOldWH______STDBMA_16,0.033824427,,
TO,2017,RESBDGSATOldWH______STDBWP_16,0.034014892,,
TO,2017,RESBDGSATOldWH______STDELC_16,0.068327715,,
TO,2017,RESBDGSATOldWH______STDKER_16,0.034003271,,
TO,2017,RESBDGSATOldWH______STDLFO_16,0.033851851,,
TO,2017,RESBDGSATOldWH______STDNGA_16,0.589633986,,
TO,2017,RESBDGSATOldWH______STDPRO_16,0.03401308,,
TO,2017,RESBDGSDENewAPLOTH___STDELC_16,0,,
TO,2017,RESBDGSDENewCDY______STDELC_16,0,,
TO,2017,RESBDGSDENewCWA______STDELC_16,0,,
TO,2017,RESBDGSDENewDWA______STDELC_16,0,,
TO,2017,RESBDGSDENewFRZ______STDELC_16,0,,
TO,2017,RESBDGSDENewLIFLC___STDELC_16,0,,
TO,2017,RESBDGSDENewLIFLU___STDELC_16,0,,
TO,2017,RESBDGSDENewLIHAL___STDELC_16,0,,
TO,2017,RESBDGSDENewLIINC___STDELC_16,0,,
TO,2017,RESBDGSDENewLILED___HIGELC_16,0,,
TO,2017,RESBDGSDENewLILED___STDELC_16,0,,
TO,2017,RESBDGSDENewRAG______STDELC_16,0,,
TO,2017,RESBDGSDENewREF______STDELC_16,0,,
TO,2017,RESBDGSDENewSCCE___STDELC_16,0,,
TO,2017,RESBDGSDENewSCRO___STDELC_16,0,,
TO,2017,RESBDGSDENewSHFUR___HIGNGA_16,0,,
TO,2017,RESBDGSDENewSHFUR___MEDNGA_16,0,,
TO,2017,RESBDGSDENewSHFUR___STDBMA_16,0,,
TO,2017,RESBDGSDENewSHFUR___STDBWP_16,0,,
TO,2017,RESBDGSDENewSHFUR___STDKER_16,0,,
TO,2017,RESBDGSDENewSHFUR___STDLFO_16,0,,
TO,2017,RESBDGSDENewSHFUR___STDPRO_16,0,,
TO,2017,RESBDGSDENewSHHEP___STDELC_16,0,,
TO,2017,RESBDGSDENewSHPLT___STDELC_16,0,,
TO,2017,RESBDGSDENewWH______STDBMA_16,0,,
TO,2017,RESBDGSDENewWH______STDBWP_16,0,,
TO,2017,RESBDGSDENewWH______STDELC_16,0,,
TO,2017,RESBDGSDENewWH______STDKER_16,0,,
TO,2017,RESBDGSDENewWH______STDLFO_16,0,,
TO,2017,RESBDGSDENewWH______STDNGA_16,0,,
TO,2017,RESBDGSDENewWH______STDPRO_16,0,,
TO,2017,RESBDGSDEOldAPLOTH___STDELC_16,0.001306067,,
TO,2017,RESBDGSDEOldCDY______STDELC_16,0.022560578,,
TO,2017,RESBDGSDEOldCWA______STDELC_16,113.3822346,,
TO,2017,RESBDGSDEOldDWA______STDELC_16,0.009638491,,
TO,2017,RESBDGSDEOldFRZ______STDELC_16,21.85602648,,
TO,2017,RESBDGSDEOldLIFLC___STDELC_16,7.842881338,,
TO,2017,RESBDGSDEOldLIFLU___STDELC_16,584.3046015,,
TO,2017,RESBDGSDEOldLIHAL___STDELC_16,329.6564034,,
TO,2017,RESBDGSDEOldLIINC___STDELC_16,1058.508036,,
TO,2017,RESBDGSDEOldLILED___HIGELC_16,16.86329122,,
TO,2017,RESBDGSDEOldLILED___STDELC_16,16.91449292,,
TO,2017,RESBDGSDEOldRAG______STDELC_16,801.6131419,,
TO,2017,RESBDGSDEOldREF______STDELC_16,69.87161147,,
TO,2017,RESBDGSDEOldSCCE___STDELC_16,15.79948231,,
TO,2017,RESBDGSDEOldSCRO___STDELC_16,8.415885024,,
TO,2017,RESBDGSDEOldSHFUR___HIGNGA_16,17.78374572,,
TO,2017,RESBDGSDEOldSHFUR___MEDNGA_16,17.35200007,,
TO,2017,RESBDGSDEOldSHFUR___STDBMA_16,6.836983473,,
TO,2017,RESBDGSDEOldSHFUR___STDBWP_16,0.012676454,,
TO,2017,RESBDGSDEOldSHFUR___STDKER_16,0.012687222,,
TO,2017,RESBDGSDEOldSHFUR___STDLFO_16,4.166668613,,
TO,2017,RESBDGSDEOldSHFUR___STDPRO_16,0.012677521,,
TO,2017,RESBDGSDEOldSHHEP___STDELC_16,15.92133939,,
TO,2017,RESBDGSDEOldSHPLT___STDELC_16,13.42417393,,
TO,2017,RESBDGSDEOldWH______STDBMA_16,0.094603092,,
TO,2017,RESBDGSDEOldWH______STDBWP_16,0.096606687,,
TO,2017,RESBDGSDEOldWH______STDELC_16,0.10481691,,
TO,2017,RESBDGSDEOldWH______STDKER_16,0.096581693,,
TO,2017,RESBDGSDEOldWH______STDLFO_16,0.094369647,,
TO,2017,RESBDGSDEOldWH______STDNGA_16,0.622451931,,
TO,2017,RESBDGSDEOldWH______STDPRO_16,0.096598376,,
TO,2018,RESBDGAPANewAPLOTH___STDELC_16,0,,
TO,2018,RESBDGAPANewCDY______STDELC_16,0,,
TO,2018,RESBDGAPANewCWA______STDELC_16,0,,
TO,2018,RESBDGAPANewDWA______STDELC_16,0,,
TO,2018,RESBDGAPANewFRZ______STDELC_16,0,,
TO,2018,RESBDGAPANewLIFLC___STDELC_16,0,,
TO,2018,RESBDGAPANewLIFLU___STDELC_16,0,,
TO,2018,RESBDGAPANewLIHAL___STDELC_16,0,,
TO,2018,RESBDGAPANewLIINC___STDELC_16,0,,
TO,2018,RESBDGAPANewLILED___HIGELC_16,0,,
TO,2018,RESBDGAPANewLILED___STDELC_16,0,,
TO,2018,RESBDGAPANewRAG______STDELC_16,0,,
TO,2018,RESBDGAPANewREF______STDELC_16,0,,
TO,2018,RESBDGAPANewSCCE___STDELC_16,0,,
TO,2018,RESBDGAPANewSCRO___STDELC_16,0,,
TO,2018,RESBDGAPANewSHFUR___HIGNGA_16,0.001400414,,
TO,2018,RESBDGAPANewSHFUR___MEDNGA_16,0.001400414,,
TO,2018,RESBDGAPANewSHFUR___STDBMA_16,0,,
TO,2018,RESBDGAPANewSHFUR___STDBWP_16,0,,
TO,2018,RESBDGAPANewSHFUR___STDKER_16,0,,
TO,2018,RESBDGAPANewSHFUR___STDLFO_16,0,,
TO,2018,RESBDGAPANewSHFUR___STDPRO_16,0,,
TO,2018,RESBDGAPANewSHHEP___STDELC_16,0,,
TO,2018,RESBDGAPANewSHPLT___STDELC_16,0,,
TO,2018,RESBDGAPANewWH______STDBMA_16,0,,
TO,2018,RESBDGAPANewWH______STDBWP_16,0,,
TO,2018,RESBDGAPANewWH______STDELC_16,0,,
TO,2018,RESBDGAPANewWH______STDKER_16,0,,
TO,2018,RESBDGAPANewWH______STDLFO_16,0,,
TO,2018,RESBDGAPANewWH______STDNGA_16,0.001404957,,
TO,2018,RESBDGAPANewWH______STDPRO_16,0,,
TO,2018,RESBDGAPAOldAPLOTH___STDELC_16,311.5927189,,
TO,2018,RESBDGAPAOldCDY______STDELC_16,223.2798479,,
TO,2018,RESBDGAPAOldCWA______STDELC_16,205.8319088,,
TO,2018,RESBDGAPAOldDWA______STDELC_16,14.92808353,,
TO,2018,RESBDGAPAOldFRZ______STDELC_16,42.85414321,,
TO,2018,RESBDGAPAOldLIFLC___STDELC_16,4.70585662,,
TO,2018,RESBDGAPAOldLIFLU___STDELC_16,272.0193119,,
TO,2018,RESBDGAPAOldLIHAL___STDELC_16,147.9663461,,
TO,2018,RESBDGAPAOldLIINC___STDELC_16,475.5313016,,
TO,2018,RESBDGAPAOldLILED___HIGELC_16,7.594568704,,
TO,2018,RESBDGAPAOldLILED___STDELC_16,7.62755062,,
TO,2018,RESBDGAPAOldRAG______STDELC_16,1455.232222,,
TO,2018,RESBDGAPAOldREF______STDELC_16,131.9019695,,
TO,2018,RESBDGAPAOldSCCE___STDELC_16,144.4970033,,
