regions,periods,tech,maxcap,maxcap_units,maxcap_notes
TO,2024,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2024,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2024,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2024,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2024,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2024,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2024,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2024,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2024,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2024,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2024,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2025,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2025,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2025,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2025,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2025,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2025,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2025,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2025,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2025,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2025,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2025,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2025,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2025,RESBDGELCPRDWTDCESTD_23,0,,
TO,2025,COMBDGELCPRDWTDCESTD_23,0,,
TO,2025,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2025,INDBDGELCPRDWTDCESTD_23,0,,
TO,2025,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2025,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2025,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2025,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2025,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2025,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2025,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2025,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2025,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2025,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2025,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2026,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2026,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2026,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2026,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2026,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2026,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2026,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2026,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2026,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2026,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2026,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2026,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2026,RESBDGELCPRDWTDCESTD_23,0,,
TO,2026,COMBDGELCPRDWTDCESTD_23,0,,
TO,2026,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2026,INDBDGELCPRDWTDCESTD_23,0,,
TO,2026,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2026,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2026,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2026,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2026,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2026,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2026,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2026,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2026,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2026,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2026,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2027,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2027,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2027,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2027,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2027,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2027,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2027,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2027,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2027,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2027,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2027,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2027,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2027,RESBDGELCPRDWTDCESTD_23,0,,
TO,2027,COMBDGELCPRDWTDCESTD_23,0,,
TO,2027,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2027,INDBDGELCPRDWTDCESTD_23,0,,
TO,2027,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2027,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2027,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2027,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2027,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2027,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2027,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2027,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2027,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2027,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2027,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2028,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2028,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2028,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2028,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2028,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2028,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2028,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2028,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2028,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2028,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2028,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2028,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2028,RESBDGELCPRDWTDCESTD_23,0,,
TO,2028,COMBDGELCPRDWTDCESTD_23,0,,
TO,2028,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2028,INDBDGELCPRDWTDCESTD_23,0,,
TO,2028,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2028,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2028,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2028,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2028,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2028,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2028,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2028,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2028,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2028,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2028,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2029,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2029,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2029,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2029,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2029,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2029,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2029,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2029,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2029,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2029,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2029,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2029,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2029,RESBDGELCPRDWTDCESTD_23,0,,
TO,2029,COMBDGELCPRDWTDCESTD_23,0,,
TO,2029,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2029,INDBDGELCPRDWTDCESTD_23,0,,
TO,2029,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2029,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2029,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2029,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2029,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2029,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2029,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2029,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2029,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2029,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2029,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2030,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2030,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2030,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2030,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2030,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2030,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2030,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2030,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2030,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2030,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2030,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2030,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2030,RESBDGELCPRDWTDCESTD_23,0,,
TO,2030,COMBDGELCPRDWTDCESTD_23,0,,
TO,2030,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2030,INDBDGELCPRDWTDCESTD_23,0,,
TO,2030,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2030,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2030,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2030,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2030,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2030,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2030,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2030,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2030,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2030,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2030,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2031,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2031,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2031,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2031,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2031,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2031,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2031,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2031,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2031,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2031,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2031,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2031,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2031,RESBDGELCPRDWTDCESTD_23,0,,
TO,2031,COMBDGELCPRDWTDCESTD_23,0,,
TO,2031,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2031,INDBDGELCPRDWTDCESTD_23,0,,
TO,2031,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2031,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2031,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2031,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2031,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2031,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2031,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2031,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2031,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2031,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2031,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2032,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2032,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2032,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2032,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2032,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2032,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2032,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2032,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2032,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2032,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2032,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2032,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2032,RESBDGELCPRDWTDCESTD_23,0,,
TO,2032,COMBDGELCPRDWTDCESTD_23,0,,
TO,2032,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2032,INDBDGELCPRDWTDCESTD_23,0,,
TO,2032,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2032,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2032,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2032,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2032,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2032,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2032,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2032,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2032,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2032,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2032,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2033,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2033,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2033,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2033,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2033,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2033,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2033,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2033,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2033,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2033,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2033,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2033,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2033,RESBDGELCPRDWTDCESTD_23,0,,
TO,2033,COMBDGELCPRDWTDCESTD_23,0,,
TO,2033,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2033,INDBDGELCPRDWTDCESTD_23,0,,
TO,2033,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2033,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2033,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2033,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2033,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2033,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2033,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2033,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2033,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2033,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2033,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2034,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2034,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2034,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2034,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2034,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2034,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2034,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2034,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2034,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2034,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2034,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2034,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2034,RESBDGELCPRDWTDCESTD_23,0,,
TO,2034,COMBDGELCPRDWTDCESTD_23,0,,
TO,2034,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2034,INDBDGELCPRDWTDCESTD_23,0,,
TO,2034,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2034,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2034,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2034,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2034,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2034,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2034,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2034,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2034,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2034,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2034,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2035,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2035,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2035,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2035,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2035,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2035,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2035,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2035,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2035,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2035,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2035,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2035,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2035,RESBDGELCPRDWTDCESTD_23,0,,
TO,2035,COMBDGELCPRDWTDCESTD_23,0,,
TO,2035,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2035,INDBDGELCPRDWTDCESTD_23,0,,
TO,2035,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2035,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2035,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2035,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2035,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2035,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2035,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2035,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2035,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2035,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2035,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2036,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2036,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2036,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2036,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2036,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2036,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2036,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2036,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2036,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2036,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2036,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2036,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2036,RESBDGELCPRDWTDCESTD_23,0,,
TO,2036,COMBDGELCPRDWTDCESTD_23,0,,
TO,2036,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2036,INDBDGELCPRDWTDCESTD_23,0,,
TO,2036,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2036,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2036,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2036,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2036,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2036,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2036,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2036,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2036,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2036,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2036,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2037,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2037,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2037,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2037,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2037,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2037,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2037,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2037,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2037,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2037,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2037,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2037,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2037,RESBDGELCPRDWTDCESTD_23,0,,
TO,2037,COMBDGELCPRDWTDCESTD_23,0,,
TO,2037,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2037,INDBDGELCPRDWTDCESTD_23,0,,
TO,2037,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2037,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2037,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2037,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2037,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2037,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2037,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2037,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2037,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2037,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2037,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2038,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2038,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2038,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2038,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2038,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2038,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2038,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2038,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2038,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2038,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2038,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2038,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2038,RESBDGELCPRDWTDCESTD_23,0,,
TO,2038,COMBDGELCPRDWTDCESTD_23,0,,
TO,2038,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2038,INDBDGELCPRDWTDCESTD_23,0,,
TO,2038,RESBDGELCSTGBATDCE8HR_23,0,,
TO,2038,RESBDGELCSTGBATDCE4HR_23,0,,
TO,2038,COMBDGELCSTGBATDCE1HR_23,0,,
TO,2038,COMBDGELCSTGBATDCE4HR_23,0,,
TO,2038,COMBDGELCSTGBATDCE8HR_23,0,,
TO,2038,PUBBDGELCSTGBATDCE1HR_23,0,,
TO,2038,PUBBDGELCSTGBATDCE4HR_23,0,,
TO,2038,PUBBDGELCSTGBATDCE8HR_23,0,,
TO,2038,INDBDGELCSTGBATDCE1HR_23,0,,
TO,2038,INDBDGELCSTGBATDCE4HR_23,0,,
TO,2038,INDBDGELCSTGBATDCE8HR_23,0,,
TO,2039,RESBDGELCPRDPVDCEBEP_23,0,,
TO,2039,RESBDGELCPRDPVDCEMEP_23,0,,
TO,2039,RESBDGELCPRDPVDCEPOP_23,0,,
TO,2039,COMBDGELCPRDPVDCEBEP_23,0,,
TO,2039,COMBDGELCPRDPVDCEMEP_23,0,,
TO,2039,COMBDGELCPRDPVDCEPOP_23,0,,
TO,2039,PUBBDGELCPRDPVDCEBEP_23,0,,
TO,2039,PUBBDGELCPRDPVDCEMEP_23,0,,
TO,2039,PUBBDGELCPRDPVDCEPOP_23,0,,
TO,2039,INDBDGELCPRDPVDCEBEP_23,0,,
TO,2039,INDBDGELCPRDPVDCEMEP_23,0,,
TO,2039,INDBDGELCPRDPVDCEPOP_23,0,,
TO,2039,RESBDGELCPRDWTDCESTD_23,0,,
TO,2039,COMBDGELCPRDWTDCESTD_23,0,,
TO,2039,PUBBDGELCPRDWTDCESTD_23,0,,
TO,2039,INDBDGELCPRDWTDCESTD_23,0,,
